Accession,Symbol.1,BioFraction,Channel,Genotype,Mixture,Subject,Residuals,Symbol
Q8C0L8,Cog5,0.847988576361609,0.0183590951749684,0,0.0232315546897331,0.022417954663315,0.0880028191103749,Cog5
Q8C0L9,Gpcpd1,0.661767779105186,0,0,6.92031851805516e-11,0,0.338232220825611,Gpcpd1
Q8C0M0,Wdr59,0.976780098243468,2.17818546401308e-10,0,0,0,0.0232199015387136,Wdr59
Q8C0M9,Asrgl1,0.961689760847919,0.0112797255796908,1.5990973236276e-10,0.00358996478570635,0.00114701344718976,0.0222935351795844,Asrgl1
Q8C0N2,Gpat3,0.827118330780358,0,0,0.00470538198689279,0,0.168176287232749,Gpat3
Q8C0P5,Coro2a,0.894044496064438,0.00133251131624227,0.026359168492742,0.0112516980752231,0,0.0670121260513546,Coro2a
Q8C0P7,Zfp451,0.309364461808677,0,0,0.143984921196791,0,0.546650616994532,Zfp451
Q8C0Q9,Rapgef5,0.623904184365212,0.0131862779758274,0.0613514945351102,0.0230988313154328,0,0.278459211808418,Rapgef5
Q8C0S1,Dis3l,0.905367740539487,0,3.41948655633805e-09,0.00802718643019388,0.00409776399648795,0.0825073056143449,Dis3l
Q8C0T5,Sipa1l1,0.990053874670709,1.08162518471335e-12,0,0.0014247872781604,0.000227773971981686,0.00829356407806776,Sipa1l1
Q8C0Y0,Ppp4r4,0.899633083143722,0,0,0.0120213674100978,0,0.0883455494461801,Ppp4r4
Q8C0Z1,Fam234a,0.949369379504835,0,0,0.00591513805172631,0,0.0447154824434384,Fam234a
Q8C129,Lnpep,0.938734426949189,0.020589886741691,0.027257618184039,0.00367028716246143,0,0.00974778096262005,Lnpep
Q8C145,Slc39a6,0.882078416905201,0,0,0.00621287874958967,0,0.111708704345209,Slc39a6
Q8C163,Exog,0.974247455336818,0.00116474033077677,0.000294356433724804,0.00783279190737115,0.00218487378332168,0.0142757822079874,Exog
Q8C165,Pm20d1,0.749152171593393,0,0.0303456949819859,0.0230190742932301,0,0.197483059131392,Pm20d1
Q8C166,Cpne1,0.949433037298123,0,0.00560079133670526,0,1.24144367162382e-10,0.0449661712410273,Cpne1
Q8C167,Prepl,0.96841504933429,0,0.00304330831621297,0.000665346191557769,0.00531374590812607,0.0225625502498131,Prepl
Q8C170,Myo9a,0.985809119619886,0,0,0.00427708931018292,0.000593508757922592,0.00932028231200823,Myo9a
Q8C172,Cers6,0.942365082205632,1.12330088963448e-11,0.0165144465026011,1.43384604375502e-10,5.6757696202781e-07,0.0411199035601873,Cers6
Q8C180,Frs2,0.948363144811512,0,0,0,0.00632240240846928,0.0453144527800189,Frs2
Q8C181,Mbnl2,0.890428404844199,0,0,0.011710764715311,0.0181782272665706,0.0796826031739194,Mbnl2
Q8C190,Vps9d1,0.795119009084475,0,0.00178208196216245,0.0184299875190735,0,0.184668921434289,Vps9d1
Q8C1A5,Thop1,0.945877315988771,0,0,0.00619974106586043,2.56960016889814e-10,0.047922942688409,Thop1
Q8C1B1,Camsap2,0.978201239553293,0,0,4.68718735588783e-10,0.00128825712476992,0.0205105028532181,Camsap2
Q8C1B7,Sept11,0.963232555606583,0,0.00198706788326563,0.0023696526805996,0.00339753763314251,0.029013186196409,Sept11
Q8C1E7,Tmem120a,0.787828774609221,0,0,0,0,0.212171225390779,Tmem120a
Q8C1Y8,Ccz1,0.932969371031502,0.00205994852243198,0,0.0232953207677197,0.00125220766162048,0.0404231520167255,Ccz1
Q8C1Z7,Bbs4,0.957549173060221,0,0,0.00701112112874237,1.90053369155997e-11,0.0354397057920315,Bbs4
Q8C2E7,Washc5,0.03143976674267,0.0347621682574244,0.907793922217233,0,0.00967555530096177,0.0163285874817108,Washc5
Q8C2L6,Tmem161b,0.73374321291703,0,0,0,0,0.26625678708297,Tmem161b
Q8C2Q3,Rbm14,0.986497776387327,0.00092027498948067,0,2.64424210278543e-12,0,0.0125819486205479,Rbm14
Q8C341,Suco,0.534846693877608,8.86384203514036e-11,0,0.18271017316623,0,0.282443132867523,Suco
Q8C3F2,Fam120c,0.99242812213395,0,0,0.00339373287447546,0,0.00417814499157449,Fam120c
Q8C3J5,Dock2,0.00375549691061501,4.09021206211468e-11,1.43213285846454e-11,0,0.884657872722865,0.111586630311297,Dock2
Q8C3P7,Mettl3,0.9427136412377,0,0,0.011985911182219,0.00239122482218672,0.0429092227578947,Mettl3
Q8C3Q5,Shisa7,0.86063374827683,0.0214886155284497,0.0683143399566051,0,0.016980421624491,0.0325828746136242,Shisa7
Q8C3S2,Tango6,0.286418655828822,0.040461565123569,0.0128012530321373,0.12556199399665,0.00635646114461735,0.528400070874204,Tango6
Q8C3W1,2310022B05Rik,0.945003581085269,1.50321305409375e-11,0,0.00373681735336099,0,0.0512596015463381,2310022B05Rik
Q8C3X4,Guf1,0.9743435875055,0,7.35167050940033e-12,0.000821891649484462,0.000409935217373703,0.0244245856202906,Guf1
Q8C3X8,Lmf2,0.858939444041792,5.61643891454595e-11,0.0054434122459484,2.43216478855375e-11,0,0.135617143631774,Lmf2
Q8C419,Gpr158,0.987552038245314,0,0,0,0,0.0124479617546861,Gpr158
Q8C437,Pex5l,0.927776550440035,0,0.0107715628216668,0.0203878607794635,0,0.0410640259588346,Pex5l
Q8C460,Eri3,0.969974983587691,0,0.00255847768529337,0.0130168338074682,0,0.0144497049195477,Eri3
Q8C4B4,Unc119b,0.130395735116738,0,0,0.0037130364168492,0,0.865891228466413,Unc119b
Q8C4G9,Adgra1,0.838737157527528,0,0,0.0138319094831628,0,0.147430932989309,Adgra1
Q8C4Q6,Aida,0.950506216686767,0.00129663124549702,0.00491293182334954,0.00748122264072056,8.98064873348006e-05,0.0357131911163307,Aida
Q8C4U2,Tmem145,0.778655286945956,0,0.114822593602546,0,0,0.106522119451498,Tmem145
Q8C4X2,Csnk1g3,0.974414247145973,0,0.00230460996797086,0.00206612666572352,0.000364287485813379,0.0208507287345192,Csnk1g3
Q8C4Y3,Nelfb,0.899944999735556,0,0,0.0309244463596588,0,0.0691305539047852,Nelfb
Q8C522,Endod1,0.861023211026735,0.0145928198109695,0.0255237170056079,0.0366413186241318,1.09240595478412e-05,0.0622080094730084,Endod1
Q8C525,Mb21d2,0.843647082318377,0,0,0.0438070600379219,0.00460710185617147,0.10793875578753,Mb21d2
Q8C547,Heatr5b,0.920779707634665,0,1.31384411510549e-11,0.0222381564129127,0,0.0569821359392834,Heatr5b
Q8C561,Lmbrd2,0.944761858204575,0,3.36677715788207e-12,2.61548811899429e-07,0.0229223909586481,0.0323154892845979,Lmbrd2
Q8C570,Rae1,0.984386880630531,0,0.000702620159668636,0,0.000355615129178115,0.0145548840806223,Rae1
Q8C5H8,Nadk2,0.983955175560192,0,0,0.000727221751277274,0,0.0153176026885304,Nadk2
Q8C5L3,Cnot2,0.984930749952861,0,0,0.0065142834477107,0,0.00855496659942876,Cnot2
Q8C5L6,Inpp5k,0.722865047754357,0,0.00802601658392295,0.0311368983293115,1.00558004529067e-09,0.237972036326829,Inpp5k
Q8C5N3,Cwc22,0.836796305754758,0.024870415116745,0,0.0486087928984001,0,0.0897244862300975,Cwc22
Q8C5Q4,Grsf1,0.854920469501969,0,0.00213289889206468,0.0366417164195964,0,0.10630491518637,Grsf1
Q8C5W0,Clmn,0.798785900176886,0,1.70064820593917e-10,7.14249845708676e-09,0.091884548117201,0.10932954439335,Clmn
Q8C5W3,Tbcel,0.902052591314571,0,4.25558525932034e-11,0.0207220868421047,0,0.077225321800768,Tbcel
Q8C650,Sept10,0.938099117909278,0.0185808418267727,0.00255128477473547,0.00521483573857107,0,0.0355539197506427,Sept10
Q8C669,Peli1,0.96302829823579,0,1.45237253076078e-09,0,0.00463995142392031,0.0323317488879176,Peli1
Q8C6B2,Rtkn,0.580867253050675,0,0.0170166021433758,2.79043226491852e-09,0,0.402116142015517,Rtkn
Q8C6B9,Rps19bp1,0.62375503711483,0,5.84695813827936e-10,0.0087884076257357,0,0.367456554674739,Rps19bp1
Q8C6E0,Cfap36,0.894928997834289,0,0,0.00177168253389379,0,0.103299319631817,Cfap36
Q8C6G1,Cfap410,0.929083072526724,7.41781863331649e-12,0.000963563380754262,0.0136481331070452,0,0.0563052309780585,Cfap410
Q8C6G8,Wdr26,0.972023010975673,0,0,0.00759486754978425,7.70369283541597e-11,0.0203821213975063,Wdr26
Q8C6M1,Usp20,0.739552617701306,0,0,0.0736768636816066,0,0.186770518617087,Usp20
Q8C729,Fam126b,0.91991867288385,5.5753849242622e-11,0,0,0.0193454112526605,0.0607359158077359,Fam126b
Q8C739,Fam110b,0.783807302122907,0,0,0,0.0221080020806447,0.194084695796448,Fam110b
Q8C754,Vps52,0.93609257177737,0,5.33604384726867e-12,0.0139984632711557,0.00433392488375627,0.0455750400623816,Vps52
Q8C7D2,Crbn,0.884061575247279,0,0.00509533552884477,0,0,0.110843089223876,Crbn
Q8C7E9,Cstf2t,0.792625546815181,0,0.0196303457013239,0.01369921620414,0,0.174044891279355,Cstf2t
Q8C7K6,Pcyox1l,0.960771232003412,0.00104562940962587,0.00155853209235551,0,0,0.0366246064946064,Pcyox1l
Q8C7M3,Trim9,0.95326964568019,0,0.0144124273214013,6.09111372266548e-11,1.89859187902347e-11,0.0323179269185113,Trim9
Q8C7R4,Uba6,0.950730945485381,0.00974467094687359,0.00711029910140432,0.00283224949129073,0,0.0295818349750503,Uba6
Q8C7V3,Utp15,0.972570251986631,4.08039624464567e-12,0,0,0.00343597796137319,0.0239937700479158,Utp15
Q8C7V8,Ccdc134,0.764763999341828,0,0.0264797235208202,0.0276490191783559,0,0.181107257958996,Ccdc134
Q8C7X2,Emc1,0.960490896054999,0,3.98377244381728e-12,4.26659892448414e-11,0,0.0395091038983512,Emc1
Q8C804,Spice1,0.880494904735369,8.71990574169507e-11,0,0.0143465423633643,0.0305785645737793,0.0745799882402887,Spice1
Q8C854,Myef2,0.990899414017589,1.2469014275389e-12,7.00007964269954e-10,3.55315649346988e-10,0.00230831610165993,0.00679226882418025,Myef2
Q8C863,Itch,0.772411508175425,1.49825519428132e-08,0.0647205096571216,0,0.0485239865912825,0.114343980593619,Itch
Q8C878,Uba3,0.909530739862694,0,0,0.00437525613254129,0.0147639321746292,0.071330071830135,Uba3
Q8C8N2,Scai,0.96741074652718,0.00950428632199416,0,0.00604962281999733,0.000718435827634582,0.0163169085031943,Scai
Q8C8R3,Ank2,0.937814845772408,0,0.0398200585967824,0.0060896768213556,0,0.016275418809454,Ank2
Q8C8T7,Elfn1,0.868395686981393,0,2.19300663584571e-09,0,0,0.1316043108256,Elfn1
Q8C8T8,Tsr2,0.472358888578615,0,1.18914127861896e-10,0,0.215257146118641,0.312383965183831,Tsr2
Q8C996,Tmem163,0.613591560907793,0.0376756382984422,0.159518141594129,0.0645840939396061,0,0.12463056526003,Tmem163
Q8C9B9,Dido1,0.974953302104258,0.000594814819820051,0.00179244061250759,0.00805978311778913,0.00131231257309508,0.0132873467725306,Dido1
Q8C9H6,Strip2,0.941754417036214,6.73169403280312e-11,0.0130023628629867,0.0102861226295469,0,0.0349570974039357,Strip2
Q8C9S4,Ccdc186,0.56272979096747,0,0,0,0.00293167655245409,0.434338532480076,Ccdc186
Q8C9W3,Adamts2,0.41776979340208,0,3.43931657941747e-09,0,0.289479253907072,0.292750949251532,Adamts2
Q8CA71,Shisa4,0.935413960787626,0.00899135733155895,0,0.00828662567922384,0.00941614111067477,0.0378919150909159,Shisa4
Q8CA72,Gan,0.614095156554756,0,0,0,0,0.385904843445244,Gan
Q8CA95,Pde10a,0.956621144924443,0.00208708781727943,0.0170810659320577,4.35292304282197e-10,0.0109269483002769,0.0132837525906502,Pde10a
Q8CAA7,Pgm2l1,0.929118740442952,0.0113814619702458,0.0199532793893387,0.000779302922383948,0.00661650366999594,0.0321507116050835,Pgm2l1
Q8CAB8,Castor2,0.807325245707413,0,0.0637280198141691,0,1.6731513950915e-10,0.128946734311103,Castor2
Q8CAE9,Podxl2,0.84372873299521,0.00963937821309463,0,0.0179831410680371,4.09618162744846e-11,0.128648747682696,Podxl2
Q8CAF4,Nhsl1,0.847644169075043,0,0.00322405570737786,0.00950256742432645,0,0.139629207793253,Nhsl1
Q8CAK1,Iba57,0.831233503635941,0,3.60371079049147e-10,0.125293033835492,0.00127229915977631,0.0422011630084189,Iba57
Q8CAK3,Shfl,0.985714812615295,0,0.000529292344764737,0,0.00172273320310918,0.0120331618368311,Shfl
Q8CAL5,Gpc5,0.768792359352255,0.0280714258722826,0,0.0739328578739865,0.0455414050144494,0.0836619518870264,Gpc5
Q8CAM5,Rab36,0.432346662444027,0,0,0.0170350711696823,0.317334576343726,0.233283690042565,Rab36
Q8CAQ8,Immt,0.98229921549896,0.00129700669729469,0.000480817843596024,0,0.00168515345179064,0.0142378065083589,Immt
Q8CAY6,Acat2,0.956476646800094,0,0.0114009759622275,0,0,0.0321223772376788,Acat2
Q8CB27,Yod1,0.851067784090561,0.0135470465907218,0,0.0164694814976842,1.8510840449977e-11,0.118915687802522,Yod1
Q8CB44,Gramd4,0.863723510006629,0,0,0.0209874108849345,0,0.115289079108436,Gramd4
Q8CB67,Lrp11,0.662132000065448,0,0.00933176272557016,1.15218089772465e-09,0.0402916434956419,0.28824459256116,Lrp11
Q8CB77,Eloa,0.969515492186992,0,0,3.55462006252522e-12,0,0.030484507809453,Eloa
Q8CBA2,Slfn5,0,0,0,0,0,1,Slfn5
Q8CBC4,Cnst,0.931796811477226,0,0,0,0.012022924819119,0.056180263703655,Cnst
Q8CBC6,Lrrn3,0.307309964408336,0,0.0138239881596638,0.0205133648863158,0,0.658352682545685,Lrrn3
Q8CBE3,Wdr37,0.842345615828405,0.0433577204269576,0.0441136030920693,0.0169094746195546,0.0104797721023431,0.042793813930671,Wdr37
Q8CBG9,Rnf170,0.709511439003258,0,0,0,0,0.290488560996742,Rnf170
Q8CBH5,Mfsd6,0.715439450239314,0,0.0550975000095126,0,0,0.229463049751174,Mfsd6
Q8CBW3,Abi1,0.908953856655006,0,0,0,0.00962981463729473,0.0814163287076987,Abi1
Q8CBX0,Tmem63c,0.896681079028794,4.80612059994214e-11,0.0122589946257594,0,0.0187991528354743,0.0722607734619113,Tmem63c
Q8CBY1,Samd4,0.971173689432475,0,0,0.00207725317274256,0,0.0267490573947821,Samd4
Q8CBY3,Leng8,0.959810801367044,0.00359166993469776,0,0,0,0.0365975286982578,Leng8
Q8CBY8,Dctn4,0.987258108241401,0,0,0.000489698447104612,5.75387085732763e-12,0.0122521933057401,Dctn4
Q8CC35,Synpo,0.82764113875764,0.0273771373468953,0.0280210975173915,0,0.0186687869737184,0.0982918394043544,Synpo
Q8CC86,Naprt,0.912597909457237,0,0.0218501360430584,0.00115976856637794,0,0.0643921859333266,Naprt
Q8CC88,Vwa8,0.948847121897058,0,0,0.00160864402895096,0,0.0495442340739911,Vwa8
Q8CCA0,Dcun1d4,0.917180885773428,0,0,0.00643736833661679,0,0.0763817458899553,Dcun1d4
Q8CCB4,Vps53,0.941563430379335,0,0,0.00537227699019061,0.0154478857001201,0.0376164069303546,Vps53
Q8CCF0,Prpf31,0.9899444274647,0,0,0,0.000607517744281337,0.00944805479101816,Prpf31
Q8CCJ3,Ufl1,0.966272605334399,0.00167613202708595,0.00409659034521915,0,6.06344733617615e-11,0.0279546722326616,Ufl1
Q8CCJ4,Amer2,0.965125782472007,1.09463832287221e-11,0,0.0132869377037391,0,0.021587279813307,Amer2
Q8CCK0,Macroh2a2,0.541310125660059,0,3.91396670544643e-10,0,0.194399177965446,0.264290695983099,Macroh2a2
Q8CCN5,Bcas3,0.853193380710764,0.0310135692796785,0,0.0287893249896934,0.00547313483583354,0.0815305901840305,Bcas3
Q8CCP0,Nemf,0.963681002009398,0,0,0.00858147660109606,2.51791323535648e-11,0.0277375213643264,Nemf
Q8CCS6,Pabpn1,0.959494978145528,0,0,0.0254409083990458,0,0.0150641134554262,Pabpn1
Q8CCT4,Tceal5,0.75171183146727,0,0,0.104345713493596,0,0.143942455039134,Tceal5
Q8CD19,Lancl3,0.503571088003209,0,0,0.132904945742239,0.00896332869033108,0.354560637564221,Lancl3
Q8CD26,Slc35e1,0.809176797788229,0.0171398997973121,0.0062963585305696,0,0.0136139540499306,0.153772989833958,Slc35e1
Q8CD92,Ttc27,0.609233080104745,0,0,0.021222614872644,0.00436500323471055,0.3651793017879,Ttc27
Q8CDA1,Inpp5f,0.675684355247633,0.00228032940147835,4.84437769837515e-11,0.00599262420772758,0,0.316042691094717,Inpp5f
Q8CDG3,Vcpip1,0.982129875747494,0,0.000392655373692489,0.000586340871043238,0.000240697898861995,0.0166504301089083,Vcpip1
Q8CDM8,Fam160b1,0.528319375527527,0,0,0.0962647919155679,0,0.375415832556905,Fam160b1
Q8CDN6,Txnl1,0.989455046057848,0,0.000187235191824516,0,0.000744138165320627,0.00961358058500737,Txnl1
Q8CE33,Klhl11,0.534206837437908,0,0.00544633210458565,0.11547570642115,8.08583482032056e-11,0.344871123955498,Klhl11
Q8CE50,Snx30,0.856941937174819,0.0237969299344613,0.0688074265752617,0,0.0162233267206771,0.0342303795947812,Snx30
Q8CE90,Map2k7,0.893686824158729,1.64744871242556e-11,1.05872093590465e-10,0.0167331905629376,0.0301330867687918,0.0594468983871947,Map2k7
Q8CE96,Trmt6,0.70949165520891,0,0,0,0,0.29050834479109,Trmt6
Q8CEC0,Nup88,0.725466283181275,0,0,0.0592873244323871,0.0285447290173536,0.186701663368984,Nup88
Q8CEC5,Nkiras1,0.7410452074319,0.041098787602367,9.12247078415653e-11,0.0157165821538858,0.00270656412049127,0.199432858600132,Nkiras1
Q8CEC6,Ppwd1,0.920344351789734,4.7766647892458e-11,0,0,0,0.0796556481624999,Ppwd1
Q8CEE7,Rdh13,0.958675160763262,5.05766178927544e-11,0.00769778526349244,0.000271646915079624,0,0.0333554070075888,Rdh13
Q8CES0,Naa30,0.955285021590394,0,0.000576610486002322,0,0,0.0441383679236037,Naa30
Q8CEZ0,Kctd2,0.836029706822464,0.0242289187759565,0.0410388748154423,0.0100927611232074,0.00514236692494164,0.0834673715379886,Kctd2
Q8CF89,Tab1,0.37341556874091,0,0,0,0,0.62658443125909,Tab1
Q8CFA2,Amt,0.827928183332703,0,0.00970406969778424,0.0170423252617329,1.14809213947231e-09,0.145325420559688,Amt
Q8CFE2,Hpf1,0.946690056996214,0,0.00851058907948758,0,0.0140975329582093,0.030701820966089,Hpf1
Q8CFE3,Rcor1,0.86503922602444,0,0,0.0268281221440021,0,0.108132651831558,Rcor1
Q8CFE4,Scyl2,0.749973101932311,0,5.89143107420262e-11,0.0240129351556185,0.0975443360364639,0.128469626816692,Scyl2
Q8CFE6,Slc38a2,0.860049981083069,0,0,0.0433103189170589,0.00791337538031957,0.0887263246195521,Slc38a2
Q8CFG0,Sulf2,0.803818579994062,2.60804918270649e-11,0.018212111760024,0,0,0.177969308219834,Sulf2
Q8CFI0,Nedd4l,0.62914636448705,0,8.56939117809452e-11,0.0929317616204802,0.109592509153004,0.168329364653772,Nedd4l
Q8CFI2,Cdc34,0.837213399014378,0,0.0152903189231393,0.0359355759243717,0.0139989886053323,0.0975617175327794,Cdc34
Q8CFI5,Pars2,0.944254489276699,0,0,0.00938029883003975,0,0.0463652118932608,Pars2
Q8CFI7,Polr2b,0.980216101375692,0,0,0.000930304370061762,0.00277457713129394,0.0160790171229525,Polr2b
Q8CFJ9,Wdr24,0.952595586741717,0,0,0.0124797046330815,0.00443938802101457,0.0304853206041874,Wdr24
Q8CFQ3,Aqr,0.962033203722269,0.0064016529237743,0,0.0152432422487321,0.00058039290120509,0.0157415082040195,Aqr
Q8CFV4,Nrn1,0.788720301248305,0,0,0.0815823862341687,0.0071440207540633,0.122553291763463,Nrn1
Q8CFX1,H6pd,0.890130717860604,0,0.056331627045597,0.00456300071657421,0,0.0489746543772251,H6pd
Q8CG64,Fkrp,0.641754051612581,0,0.0453206831794129,0.0633635705625057,0.0700323496519304,0.179529344993571,Fkrp
Q8CG72,Adprhl2,0.935764590543241,0,0.003129260346117,0,0.00124991303436474,0.0598562360762777,Adprhl2
Q8CG73,Rpgrip1l,0.945350876312672,1.17389907403492e-05,0.000464154086914048,0.0209127006269162,0.00228639193024328,0.0309741380525145,Rpgrip1l
Q8CG76,Akr7a5,0.966632360226453,0,0.00153616847773441,0,0,0.0318314712958126,Akr7a5
Q8CG79,Trp53bp2,0.849889123091247,0.0198352615410329,0,0.0186823208897924,0,0.111593294477927,Trp53bp2
Q8CGA0,Ppm1f,0.980205193585063,5.13991874213932e-10,0.00101570242392554,1.1493669529566e-09,0,0.0187791023276526,Ppm1f
Q8CGA3,Slc43a2,0.929008309959183,0,0.0129165213131984,0.00181595306402865,0.0198357729439177,0.0364234427196726,Slc43a2
Q8CGB6,Tns2,0.833571852485061,0.0568121182051126,4.48117470531022e-07,0,0.0318521294553859,0.0777634517369704,Tns2
Q8CGC4,Lsm14b,0.976917196465435,0,0.000643723070411598,0.00155269250586894,0.000741527589554309,0.0201448603687297,Lsm14b
Q8CGC6,Rbm28,0.958026362813633,0,0,0.0198057476571574,0,0.0221678895292095,Rbm28
Q8CGC7,Eprs,0.995415074470673,0.000543069710135797,0.000848506046559966,0,0.00100665748646437,0.00218669228616715,Eprs
Q8CGE9,Rgs12,0.940049645150944,0.00362102303083383,8.46770741580734e-10,0,0.012014738595443,0.0443145923760081,Rgs12
Q8CGF5,Tmem56,0.933317533905057,0,0.00133196996652853,0,0,0.065350496128415,Tmem56
Q8CGF6,Wdr47,0.976060348765535,0,0,0.00161917048525038,0,0.0223204807492148,Wdr47
Q8CGF7,Tcerg1,0.987523634570899,9.39102176472622e-05,0.00180883359610725,0.00220633572471124,0,0.00836728589063557,Tcerg1
Q8CGI1,Fam193a,0.925780351062058,0,0,0.0146758558204117,0,0.05954379311753,Fam193a
Q8CGK3,Lonp1,0.991656540792619,8.94128947271423e-13,0.000630064137719669,0,0.000541157860269768,0.00717223720849787,Lonp1
Q8CGK7,Gnal,0.929916096268124,0.00610771011773957,0,5.96766766176719e-08,0.0424774760355072,0.0214986579019522,Gnal
Q8CGM1,Adgrb2,0.888034622092886,0,1.7041065526571e-07,0.0437272255328871,0,0.0682379819635716,Adgrb2
Q8CGQ8,Slc24a4,0.757516122813711,0,0.011404996222442,0.0626212037540589,0.113323804130807,0.0551338730789806,Slc24a4
Q8CGU1,Calcoco1,0.979631938680301,0.00276353550964285,0.0016219142500279,0,0.00113846184527039,0.0148441497147578,Calcoco1
Q8CGV2,Tph2,0.956687201448909,0.00263959523751622,8.43464390732193e-10,0,0.0202719806297852,0.020401221840325,Tph2
Q8CGY8,Ogt,0.947220291763281,0,0,0.00247584093938164,0,0.0503038672973371,Ogt
Q8CGZ0,Cherp,0.947125480208438,0,6.30970357314145e-11,0,0,0.0528745197284649,Cherp
Q8CH09,Sugp2,0.983520293246829,3.07799182048069e-11,0,0,0.00282295199506831,0.0136567547273226,Sugp2
Q8CH18,Ccar1,0.980669602381665,0,5.66720107922295e-12,0,0.00697112344637308,0.0123592741662944,Ccar1
Q8CH25,Sltm,0.9490545462122,0,0.000770847949246192,0.017442162155738,0,0.032732443682816,Sltm
Q8CH72,Trim32,0.66114711845167,3.65111016810045e-11,0,0.0632352111951807,0.0730087494139707,0.202608920902668,Trim32
Q8CH77,Nav1,0.965535783278986,0,0.00156842851326561,0.000885667808473325,0.0100418460551345,0.0219682743441403,Nav1
Q8CHC4,Synj1,0.985785946752706,0.0014856556850955,1.00213063926679e-11,0,0.00560649059567184,0.00712190695650573,Synj1
Q8CHE4,Phlpp1,0.339053798597066,0,0,0.315053895150376,0.0194771540833164,0.326415152169242,Phlpp1
Q8CHG3,Gcc2,0.775009068339172,0,0,0.0315874432308388,0,0.193403488429989,Gcc2
Q8CHG5,Arel1,0.755582560892168,0,0.0173081089436602,0.0221072185478223,0,0.20500211161635,Arel1
Q8CHG7,Rapgef2,0.986242530055824,0.00176508541790729,0,0,0.00226479781734892,0.00972758670892022,Rapgef2
Q8CHH9,Sept8,0.973715752505329,0.00122363409933792,0.0124524832001738,0.0029207201004363,0.000931650357501314,0.0087557597372214,Sept8
Q8CHK2,Rln3,0.827326482698903,0,0.0323662778249375,6.56406345965519e-11,0,0.140307239410519,Rln3
Q8CHK3,Mboat7,0.841725125877067,0,0,0,0.046077801453323,0.11219707266961,Mboat7
Q8CHP5,Pym1,0.96484867181187,0,0,0.00275873884152382,0,0.0323925893466059,Pym1
Q8CHP8,Pgp,0.965117931461471,0,0.00164207544084827,1.21981598151695e-09,0,0.0332399918778643,Pgp
Q8CHT0,Aldh4a1,0.987136682542937,0,0,3.62114169162187e-11,0.000549620958941817,0.0123136964619103,Aldh4a1
