Protein,Symbol,Entrez,Mixture,Genotype,BioFraction,Residuals,R2.fixef,R2.total
Q8BKN5,Tubgcp5,233276,0.00131412919319227,0,0.967263237554766,0.0314226332520414,0.963706770615367,0.964631979939176
Q8BKR5,Ppp1r37,232947,0.13896640353814,0,0,0.86103359646186,0.156544446096079,0.323243831138063
Q8BKX1,Baiap2,108100,0.00853719654740131,0,0.916186187171056,0.0752766162815425,0.911026798912925,0.918723290170263
Q8BKX6,Smg1,233789,1.81379452818918e-11,0,0.993303718816483,0.00669628116537886,0.992369858358605,0.992369858358605
Q8BLB8,Ankrd34c,330998,0.114165021503731,0,0.629377572924965,0.256457405571304,0.606795722242767,0.726178569798506
Q8BLJ3,Plcxd3,239318,0.0136423571062962,0,0.882381823987319,0.103975818906385,0.876910895700725,0.889479220459945
Q8BLU0,Flrt2,399558,0.00763228193042489,0,0.548381528981228,0.443986189088348,0.545309658599463,0.548434590045484
Q8BLY2,Tarsl2,272396,0.00818219171093291,0,0.981174837135573,0.0106429711534939,0.980326665483542,0.98830310096383
Q8BM88,Ctso,229445,0.00486080702146909,0,0.89900888955058,0.096130303427951,0.885802344642028,0.889113830698851
Q8BMC4,Nop9,67842,0.00644392937398163,0,0.962095736026994,0.0314603345990238,0.965398607385442,0.971905347768335
Q8BMD6,Tmem260,218989,0.00410422366167101,0,0.947169907692588,0.0487258686457413,0.945198978058625,0.948911985824521
Q8BMD8,Slc25a24,229731,4.87294115006292e-10,0,0.921186160039977,0.0788138394727289,0.917210980518197,0.917210980518197
Q8BMF3,Me3,109264,0.0056214794081404,0,0.968110772967896,0.026267747623964,0.965524407206579,0.970767651032314
Q8BMF4,Dlat,235339,0.0128154524426107,0,0.955842188404016,0.0313423591533738,0.95352420386604,0.965950358935607
Q8BMJ3,Eif1ax,66235,0.00548174557177764,0,0.978938946039245,0.0155793083889769,0.977395365172171,0.982617811636803
Q8BMK4,Ckap4,216197,0,0,0.976028375286691,0.0239716247133086,0.974918192482224,0.974918192482224
Q8BML1,Mical2,320878,0.00576532497700677,0,0.965458134093701,0.028776540929292,0.960826148353093,0.966039184365624
Q8BMQ2,Gtf3c4,269252,0.0298961396571158,0,0.880957619709435,0.0891462406334489,0.873576318204074,0.902756016951006
Q8BMQ8,Mon1b,270096,6.38165036519846e-12,0,0.952674186842641,0.0473258131509777,0.951604959083536,0.951604959083536
Q8BNA6,Fat3,270120,0.0214999294860846,0,0.732131537496047,0.246368533017868,0.731689300802224,0.751251551254532
Q8BND3,Wdr35,74682,0.00961950622786776,0,0.643706382858092,0.34667411091404,0.627012556211619,0.632148724625367
Q8BNE1,Tcaf1,77574,0.00235724620677047,0,0.975433596628059,0.0222091571651709,0.972633958596693,0.974664470719997
Q8BNJ3,Nmnat2,226518,0.0066441902576186,0,0.968915595738036,0.024440214004345,0.969940839617524,0.9764898700513
Q8BNN1,Spata2l,78779,0,0,0.926677358743869,0.0733226412561307,0.927901254183143,0.927901254183143
Q8BNU0,Armc6,76813,0.00188767441325445,0,0.938894238372328,0.0592180872144178,0.930427748767536,0.931419746663704
Q8BNV1,Trmt2a,15547,0.0013310257274653,0,0.977701581824597,0.0209673924479375,0.975907240923116,0.977017649957035
Q8BP00,Iqcb1,320299,0,0,0.813221886511913,0.186778113488087,0.824529997317401,0.824529997317401
Q8BP92,Rcn2,26611,0.000674703673774568,0,0.958588973903513,0.0407363224227124,0.960471669718968,0.96116972083399
Q8BPM6,Ric3,320360,0.00221145284679192,0,0.922883335220223,0.0749052119329851,0.919289089613205,0.920909950880024
Q8BPU7,Elmo1,140580,0.0638597185126087,0,0.85809803626303,0.078042245224361,0.870824441539562,0.939259808009845
Q8BQZ4,Ralgapb,228850,0.0115894743876054,0,0.967478719797256,0.0209318058151381,0.969520698906331,0.981111159289508
Q8BRF7,Scfd1,76983,1.02691389707675e-10,0,0.977832554283001,0.0221674456143078,0.978180240915554,0.978180240915554
Q8BRH0,Tmtc3,237500,0.00291893171899118,0,0.833650038699784,0.163431029581225,0.829443637179515,0.831147665071123
Q8BRN9,Cc2d1b,319965,0.0158248922798754,0,0.881561668387824,0.102613439332301,0.881755953237992,0.89700794218591
Q8BS45,Ttc26,264134,0,0,0.916294983725751,0.0837050162742494,0.90900912844443,0.90900912844443
Q8BS95,Gpr89,67549,0,0,0.781793176691041,0.218206823308959,0.760818035280246,0.760818035280246
Q8BSY0,Asph,65973,0.0324498830619314,0,0.938489421605754,0.0290606953323143,0.934001235094374,0.966617015952496
Q8BSZ2,Ap3s2,11778,0.0253675040885589,0,0.903688101622851,0.0709443942885905,0.902342612325787,0.92747697181713
Q8BT60,Cpne3,70568,0.0530423258599507,0,0.70319367614447,0.243763997995579,0.694330592201326,0.746199494994531
Q8BTF8,Ralyl,76897,0,0,0.982364006513129,0.0176359934868712,0.979920144552336,0.979920144552336
Q8BTS4,Nup54,269113,3.17416252727053e-09,0,0.644375020967017,0.35562497585882,0.684656543447926,0.684656543447926
Q8BTT6,Utp25,215193,0.00869557862928224,0,0.905330934946558,0.0859734864241594,0.897674685822661,0.905259223548003
Q8BTW3,Exosc6,72544,0.00864807838954689,0,0.961255336511524,0.0300965850989291,0.95707560537908,0.965177922110867
Q8BTX9,Hsdl1,72552,0.0151164051208763,0,0.920036847378025,0.0648467475010982,0.921460783870154,0.936346789637632
Q8BTY2,Slc4a7,218756,0,0,0.91404811960244,0.0859518803975605,0.902216938667681,0.902216938667681
Q8BTZ4,Anapc5,59008,0.0328598407564609,0,0.857121111305467,0.110019047938072,0.839144208187642,0.870277792071484
Q8BU88,Mrpl22,216767,0.00011847583160931,0,0.394391419128912,0.605490105039478,0.416989540763113,0.416989540763113
Q8BUV8,Gpr107,277463,0.00332165195830402,0,0.856239023854385,0.140439324187311,0.850653724798003,0.85280251364057
Q8BUY9,Pggt1b,225467,0,0,0.849349185709331,0.150650814290669,0.879347376532133,0.879347376532133
Q8BV13,Cops7b,26895,0.232796334103256,0,0.549697443614645,0.217506222282099,0.549017983409322,0.818451604299965
Q8BVF2,Pdcl3,68833,0,0,0.81691570380148,0.18308429619852,0.81284646430383,0.81284646430383
Q8BVG8,Nat14,269854,0.0659285560274439,0,0.720686343565929,0.213385100406627,0.693776482584903,0.75835298636697
Q8BVU5,Nudt9,74167,0.0030666846975618,0,0.91604167082259,0.0808916444798485,0.90577635304782,0.907666697353664
Q8BW10,Nob1,67619,0.000434205481152709,0,0.844846000514289,0.154719794004559,0.825870324391014,0.825870324391014
Q8BW96,Camk1d,227541,0,0,0.965721625087815,0.0342783749121847,0.961940988230596,0.961940988230596
Q8BWF0,Aldh5a1,214579,0.00333012881343544,0,0.981387775057462,0.0152820961291024,0.98068117547222,0.983849486148597
Q8BWJ3,Phka2,110094,0,0,0.962347763591861,0.0376522364081395,0.96137513806997,0.96137513806997
Q8BWL5,Rbms3,207181,0.0403049144489087,0,0.844258474274842,0.115436611276249,0.827894891877204,0.867002356867451
Q8BWQ6,Vps35l,71517,0.0181863523055907,0,0.744208189065934,0.237605458628475,0.863069924000706,0.890058496836303
Q8BWR8,Rhpn2,52428,0.000713864991041577,0,0.902728846834457,0.0965572881745014,0.899318943655859,0.899398936027759
Q8BWU5,Osgep,66246,0.0304417774032043,0,0.647668999254277,0.321889223342519,0.636970157769182,0.663696921744505
Q8BWW4,Larp4,207214,0,0,0.912006185677049,0.0879938143229515,0.900901530636121,0.900901530636121
Q8BWY3,Etf1,225363,0.00878841498126278,0,0.964548692135641,0.026662892883096,0.960236820870608,0.968481944075688
Q8BX80,Engase,217364,0,0,0.796146130490623,0.203853869509377,0.838764583073139,0.838764583073139
Q8BXK4,Bmt2,101148,0.0224449589993505,0,0.87334874343823,0.10420629756242,0.876499555711508,0.89874634719953
Q8BXL7,Arfrp1,76688,3.17268395047485e-11,0,0.709509887393666,0.290490112574608,0.686148334849995,0.686148334849995
Q8BXN9,Tmem87a,211499,0,0,0.861888011135279,0.138111988864721,0.846580312427899,0.846580312427899
Q8BXQ2,Pigt,78928,0,0,0.948491234245502,0.0515087657544979,0.941517816700864,0.941517816700864
Q8BXZ1,Tmx3,67988,0.00565968735712802,0,0.969079810347493,0.0252605022953785,0.968301413046895,0.973728756491848
Q8BY02,Nkrf,77286,0.0188236827859676,0,0.922094832978053,0.0590814842359796,0.911116181583222,0.928760388937064
Q8BYI6,Lpcat2,270084,0.00816305024377115,0,0.81124324901976,0.180593700736469,0.844742131606647,0.854564990457874
Q8BYK6,Ythdf3,229096,0.000990097091276017,0,0.988718798314584,0.0102911045941395,0.987684075547022,0.988548223782552
Q8BYN5,Fsd1l,319636,0.0759228907198712,0,0.78576677079329,0.138310338486839,0.788042017761483,0.868318745344251
Q8BYP3,Rhof,23912,0,0,0.971880069858513,0.0281199301414871,0.970425764460237,0.970425764460237
Q8BYZ1,Abi3,66610,0.0115290120722333,0,0.843216992610368,0.145253995317399,0.829046464083735,0.838461504525804
Q8BZ60,Ston2,108800,0.236843727545199,0,0.446184987347998,0.316971285106803,0.431555128118434,0.696499237746976
Q8BZA9,Tigar,319801,0,0,0.774841838595875,0.225158161404125,0.758529486247324,0.758529486247324
Q8BZF8,Pgm5,226041,0,0,0.352860513874557,0.647139486125443,0.379641393694913,0.379641393694913
Q8BZJ7,Dcun1d2,102323,0.105586285291686,0,0.669153392159946,0.225260322548368,0.655591397233457,0.766801726433656
Q8C006,Trim35,66854,8.89864132485184e-11,0,0.858136244043255,0.141863755867759,0.845469826911649,0.845469826911649
Q8C025,Chpt1,212862,0.0113151505255452,0,0.914530975964068,0.0741538735103868,0.916250569626621,0.927280305753693
Q8C031,Lrrc4c,241568,0,0,0.755559996649062,0.244440003350938,0.746298019782946,0.746298019782946
Q8C050,Rps6ka5,73086,0.00261309821634245,0,0.978228100105536,0.0191588016781214,0.980322935590917,0.982996088172611
Q8C0C7,Farsa,66590,0.00254656137554748,0,0.992092672881547,0.00536076574290557,0.992609770501879,0.995129549317658
Q8C0J2,Atg16l1,77040,0.00756946003904207,0,0.676164902361736,0.316265637599222,0.689651853407608,0.695850219473211
Q8C0L8,Cog5,238123,0.0327747608006697,0,0.854689994420472,0.112535244778859,0.864728263609828,0.898310769617542
Q8C0L9,Gpcpd1,74182,0,0,0.661764339254025,0.338235660745975,0.660679234532132,0.660679234532132
Q8C0M9,Asrgl1,66514,0.00361720995456142,0,0.966403992842927,0.0299787972025118,0.973507254223033,0.977528142605708
Q8C0N2,Gpat3,231510,0.00470828177627989,0,0.827104623031598,0.168187095192122,0.809753880514447,0.812063196986576
Q8C0P7,Zfp451,98403,0.143982993556908,0,0.309360520546803,0.546656485896289,0.359100008283222,0.515880006954349
Q8C0T5,Sipa1l1,217692,0.0015297029597796,0,0.990000662132346,0.00846963490787381,0.988961202497198,0.990356232875889
Q8C180,Frs2,327826,0,0,0.948227015502397,0.0517729844976027,0.942075781943693,0.942075781943693
Q8C1B1,Camsap2,67886,0.000289098269986983,0,0.978149889851597,0.0215610118784164,0.974382670717289,0.974382670717289
Q8C1E7,Tmem120a,215210,3.63083317196331e-10,0,0.787825358830622,0.212174640806294,0.775560914309289,0.775560914309289
Q8C1Z7,Bbs4,102774,0.00701168859419685,0,0.957542035708387,0.0354462756974164,0.951995310234686,0.958340942050615
Q8C2L6,Tmem161b,72745,0,0,0.733731518666733,0.266268481333267,0.71842936890714,0.71842936890714
Q8C2Q3,Rbm14,56275,0,0,0.9868574251832,0.0131425748168002,0.987764687580218,0.987764687580218
Q8C341,Suco,226551,0.182740447255648,0,0.534845429580569,0.282414123163783,0.534040626432447,0.738154441346945
Q8C3P7,Mettl3,56335,0.01307433375146,0,0.942491105770439,0.0444345604781015,0.935241634163888,0.947458560907913
Q8C3W1,2310022B05Rik,69551,0.00373670370267093,0,0.945001902467409,0.0512613938299203,0.945939347908719,0.949512499295567
Q8C4B4,Unc119b,106840,0.00371469907393654,0,0.130384552960169,0.865900747965895,0.299565077214318,0.313855782228683
Q8C4G9,Adgra1,52389,0.0138322354589891,0,0.838735672832091,0.14743209170892,0.82223831263888,0.833717496403026
Q8C4Y3,Nelfb,58202,0.0309239617002805,0,0.899949682615913,0.0691263556838068,0.89397083054883,0.924528677172839
Q8C525,Mb21d2,239796,0.0459086867711464,0,0.84320175882891,0.110889554399943,0.828356616490666,0.87369188718832
Q8C561,Lmbrd2,320506,0.0102474051788298,0,0.942656112824864,0.0470964819963064,0.938210791927766,0.947809692145936
Q8C5H8,Nadk2,68646,0.000727310204314236,0,0.983954343343471,0.015318346452215,0.982639281846538,0.983213202548389
Q8C5L3,Cnot2,72068,0.00651370695318075,0,0.984931165424353,0.00855512762246624,0.983913172823624,0.990221745692879
Q8C5W0,Clmn,94040,0.0403753579559359,0,0.789862549446475,0.169762092597589,0.776524059518756,0.815366890100501
Q8C5W3,Tbcel,272589,0.0207222588833518,0,0.902054295841959,0.077223445274689,0.895393731768363,0.915223702098537
Q8C6B9,Rps19bp1,66538,0.00878955294889803,0,0.623757555564954,0.367452891486148,0.610923694450816,0.615332313741805
Q8C6G8,Wdr26,226757,0.00759529298258416,0,0.972022423759184,0.020382283258232,0.96995490847238,0.977216199107831
Q8C739,Fam110b,242297,0.00676127877788107,0,0.78168494341807,0.211553777804049,0.771954509372,0.776490929102394
Q8C7X2,Emc1,230866,0,0,0.960487740597367,0.0395122594026333,0.96075782406961,0.96075782406961
Q8C8N2,Scai,320271,0.00595858103988585,0,0.971373331160037,0.0226680878000768,0.977340598470844,0.983608446158235
Q8C9S4,Ccdc186,213993,0,0,0.562219848291569,0.437780151708431,0.575366625635009,0.575366625635009
Q8CAE9,Podxl2,319655,0.0175471374220643,0,0.84762277620316,0.134830086374776,0.860841802777914,0.878710045318751
Q8CB27,Yod1,226418,0.0158577224110323,0,0.856545069338505,0.127597208250463,0.871251010274847,0.887590071204414
Q8CB44,Gramd4,223752,0.0209890008425771,0,0.863726111972127,0.115284887185296,0.858981164312299,0.878952896926011
Q8CBA2,Slfn5,327978,0,0,0,1,0.0862701097813242,0.0862701097813242
Q8CBG9,Rnf170,77733,0,0,0.709515075939325,0.290484924060676,0.688042133059704,0.688042133059704
Q8CBW3,Abi1,11308,3.64162821366504e-11,0,0.908589357474091,0.0914106424894924,0.900850000769952,0.900850000769952
Q8CBY8,Dctn4,67665,0.000489748522391553,0,0.987258654228478,0.0122515972491304,0.985623394160932,0.985948579213837
Q8CCB4,Vps53,68299,0.0123984360502313,0,0.940129677554625,0.0474718863951432,0.937321499758982,0.949208481254328
Q8CCF0,Prpf31,68988,2.09147704770963e-05,0,0.989938275456751,0.0100408097727714,0.98950199530399,0.98950199530399
Q8CCJ4,Amer2,72125,0.0132875693805795,0,0.965124852070319,0.0215875785491011,0.964182614400591,0.977242407416311
Q8CCK0,Macroh2a2,404634,5.41014878504485e-10,0,0.504846720912908,0.495153278546077,0.541140776268547,0.541140776268547
Q8CCS6,Pabpn1,54196,0.0254398612984803,0,0.959496112342706,0.0150640263588138,0.958102860208772,0.983678239976536
Q8CCT4,Tceal5,331532,0.104338108896925,0,0.751717628498259,0.143944262604816,0.739483900488643,0.85125507039548
Q8CD92,Ttc27,74196,0.0232001104145938,0,0.608773722392998,0.368026167192409,0.647114678608792,0.670515172895078
Q8CDA1,Inpp5f,101490,0.00588990481689466,0,0.676587061882502,0.317523033300604,0.712781955582872,0.719314357927812
Q8CDM8,Fam160b1,226252,0.0962630478589624,0,0.528322102039997,0.375414850101041,0.524531210094865,0.622796478135304
Q8CE90,Map2k7,26400,0.0304445777684735,0,0.890857019956883,0.0786984022746437,0.883131801476509,0.912947414620348
Q8CE96,Trmt6,66926,7.24667521700641e-11,0,0.709487507511552,0.290512492415981,0.718701532755169,0.718701532755169
Q8CEC6,Ppwd1,238831,0,0,0.920340163831886,0.079659836168114,0.911897622415453,0.911897622415453
Q8CF89,Tab1,66513,0,0,0.373414105269218,0.626585894730782,0.430848975361775,0.430848975361775
Q8CFI0,Nedd4l,83814,0.142829345308026,0,0.618347400908212,0.238823253783763,0.595455301059173,0.749411400701096
Q8CFI7,Polr2b,231329,0.00219179082151376,0,0.979961445905078,0.0178467632734086,0.979074087044401,0.981104694346471
Q8CFJ9,Wdr24,268933,0.0144986941989467,0,0.952193498329008,0.033307807472045,0.949496602788092,0.963588706403496
Q8CFQ3,Aqr,11834,0.0152272809983669,0,0.964682704917708,0.0200900140839256,0.968762341493652,0.984212726862853
Q8CFV4,Nrn1,68404,0.0848382945520198,0,0.788033314768514,0.127128390679466,0.778942291442141,0.868454173030342
Q8CG79,Trp53bp2,209456,0.0177873259824937,0,0.857906180979291,0.124306493038215,0.875629116988363,0.89421136428562
Q8CGK7,Gnal,14680,0.0185182249649793,0,0.929349146707511,0.0521326283275096,0.927569457747965,0.9457249790081
Q8CGY8,Ogt,108155,0.00247572573396601,0,0.947220883398144,0.0503033908678902,0.947700668277486,0.950008161646804
Q8CGZ0,Cherp,27967,0,0,0.94713152717377,0.0528684728262305,0.939724536915752,0.939724536915752
Q8CHE4,Phlpp1,98432,0.323890322904815,0,0.337107923449842,0.339001753645344,0.318557874689155,0.680653661365756
Q8CHT0,Aldh4a1,212647,1.90326814490693e-11,0,0.987133503303666,0.0128664966773012,0.98655601688952,0.98655601688952
Q8CHW4,Eif2b5,224045,0.00222042924696833,0,0.966640001962977,0.031139568790055,0.961430398343098,0.963109733089144
Q8CI03,Flywch1,224613,0.0317242453149008,0,0.913323953114385,0.0549518015707137,0.906344431071761,0.937771155411935
Q8CI33,Cwf19l1,72502,0.00405254565190604,0,0.984633245885616,0.0113142084624776,0.983298532874641,0.987139202177247
Q8CI43,Myl6b,216459,0,0,0.212719251181917,0.787280748818083,0.348784956526538,0.348784956526538
Q8CI78,Rmnd1,66084,0.0244360675412284,0,0.942199462946292,0.0333644695124799,0.940913280879395,0.965339391735508
Q8CI94,Pygb,110078,0,0,0.983625781476952,0.0163742185230482,0.982904568508916,0.982904568508916
Q8CI96,Clip4,78785,0.000531985164988998,0,0.98017053884213,0.0192974759928815,0.97994658955898,0.980404810870256
Q8CIB5,Fermt2,218952,0.00525694736449348,0,0.869347587742866,0.12539546489264,0.869645199438265,0.874255594316688
Q8CIF6,Sidt2,214597,0.0182156861496097,0,0.700586286833434,0.281198027016957,0.693492232080153,0.708741130010138
Q8CIN4,Pak2,224105,0,0,0.945609940218136,0.0543900597818643,0.944397267808995,0.944397267808995
Q8CIP4,Mark4,232944,0.00547492856088139,0,0.985780535619386,0.00874453581973252,0.985173950406256,0.990483754019765
Q8CIQ7,Dock3,208869,0.00127688094741957,0,0.989405053836443,0.00931806521613723,0.990082719691209,0.99136185959876
Q8CJ26,Nradd,67169,0,0,0.76710531856751,0.23289468143249,0.760504394416604,0.760504394416604
Q8CJ61,Cmtm4,97487,0,0,0.819313789860655,0.180686210139345,0.799380824288736,0.799380824288736
Q8CJ67,Stau2,29819,0.00475117610201452,0,0.98300987420149,0.012238949696496,0.981625906882251,0.9861492235563
Q8CJF9,Ago3,214150,3.10475235104638e-09,0,0.973127613499822,0.026872383395426,0.969763631630208,0.969763631630208
Q8JZP9,Gas2l1,78926,0.0017980621783828,0,0.98091263251588,0.0172893053057373,0.979774744021219,0.981402228788225
Q8JZW5,Sh2d5,230863,0.0203204402705115,0,0.916475679806971,0.0632038799225174,0.927642646150349,0.948681300237441
Q8JZX4,Rbm17,76938,0.00425820814718133,0,0.9769371615775,0.0188046302753192,0.974093693465482,0.977995874783453
Q8K003,Tma7,66167,0,0,0.402674602701792,0.597325397298208,0.414898961602059,0.414898961602059
Q8K012,Fnbp1l,214459,0,0,0.559656796344944,0.440343203655056,0.621519457523534,0.621519457523534
Q8K093,Trhde,237553,0.0277603268197921,0,0.873364622291629,0.0988750508885793,0.869849492950445,0.897059738591174
Q8K097,Faim2,72393,0,0,0.953672692742691,0.0463273072573091,0.953008589323319,0.953008589323319
Q8K0B2,Lmbrd1,68421,0.0619169189403532,0,0.797623309782995,0.140459771276652,0.781479799790969,0.843888469089613
Q8K0D5,Gfm1,28030,0.0051519895979472,0,0.97521651301168,0.0196314973903723,0.973658639962197,0.978540850195235
Q8K0D7,Get1,71446,0,0,0.910946234427817,0.0890537655721832,0.901630821398287,0.901630821398287
Q8K0H5,Taf10,24075,0,0,0.877203262383584,0.122796737616416,0.873163556679187,0.873163556679187
