protein,Symbol,Entrez,contrast,log2FC,percentControl,Pvalue,Tstatistic,SE,DF,R2m,R2c,FDR
Q8VHQ4,Rab40c,224624,Mutant-Control,0.127982592442034,1.0927645537246,0.0107728215897732,2.69826894782048,0.0474313698585948,34.0000280543276,0.0580813159441843,0.672923129751809,0.0931445086705763
O70165,Fcna,14133,Mutant-Control,0.410448350402056,1.3290987976987,0.0108138027054377,2.81005521869765,0.146064158337886,20.0000015204594,0.0600656876038335,0.794618884139718,0.0933618899492116
Q91W96,Anapc4,52206,Mutant-Control,0.0917582232966847,1.06566812914778,0.0108249581811866,2.69630906523868,0.034031048027709,34.0001499968244,0.00504686706013344,0.971537936835984,0.0933618899492116
Q60739,Bag1,12017,Mutant-Control,0.148490029402411,1.10840876882523,0.0108574178503425,2.8082364153804,0.0528766127342939,20.0000177235121,0.158458648795429,0.457484214796237,0.093525229477981
Q80VL1,Tdrkh,72634,Mutant-Control,-0.144844627623494,0.904476780779315,0.0108771600467978,-2.69435669607239,0.0537585197366915,34.0000078547556,0.00921657078606726,0.94794732655437,0.0935787512981351
Q9D154,Serpinb1a,66222,Mutant-Control,-0.184335064602029,0.880054597951979,0.0109091750220354,-2.69316318195236,0.0684455609067097,34.0000168787229,0.0254370387977623,0.856211195839021,0.0937375945682224
Q9DAU1,Cnpy3,72029,Mutant-Control,-0.0743734897718884,0.949754475394585,0.0109479488453361,-2.69172340198476,0.0276304354738116,33.9997301594759,0.00228913807898877,0.987046265667912,0.0938556854393237
O89023,Tpp1,12751,Mutant-Control,0.105557937632785,1.0759103999559,0.0109500561153006,2.69164393262621,0.0392169024859812,34.0000116775738,0.00839097278764799,0.952514506808349,0.0938556854393237
Q9WU78,Pdcd6ip,18571,Mutant-Control,0.0480991295611695,1.03390177462078,0.0110082589640788,2.68948896621351,0.0178841148505946,34.0002348364813,0.00549366873105983,0.968860847329745,0.0942183397566348
Q8VDS4,Rprd1a,225283,Mutant-Control,0.0904430782534025,1.06469712036739,0.0110196092038626,2.68907167826715,0.0336335691548708,33.9998997617393,0.00420809235463402,0.97614033388139,0.0942183397566348
Q80X50,Ubap2l,74383,Mutant-Control,0.072838094750951,1.05178373702676,0.0110550662532182,2.68776370582633,0.0270998877591278,34.0003858003467,0.00125152301010515,0.992897021089104,0.0944048065105067
P10518,Alad,17025,Mutant-Control,-0.0777749273658461,0.947517879876172,0.0111123181190728,-2.68566504236534,0.0289592805279051,34.0000454249061,0.0144688507534439,0.917754110653901,0.0947216221507874
Q8VHQ3,Ppp1r16b,228852,Mutant-Control,-0.128468807994856,0.91480185227243,0.0111195543134942,-2.68540039536452,0.0478397218592116,34.0000258734264,0.0183196672763622,0.895844228207435,0.0947216221507874
Q80UG2,Plxna4,243743,Mutant-Control,0.0788716115678021,1.05619162847975,0.0111708254880805,2.68352835070378,0.0293910111093543,34.0002148568247,0.00320728876318471,0.981739631237045,0.095041328291578
P62823,Rab3c,67295,Mutant-Control,-0.0850034473894947,0.942782283091738,0.0112337147299883,-2.68124438033318,0.0317029838880005,34.0001301919589,0.0109064499609749,0.937799414995891,0.0953450347548547
Q9CQB5,Cisd2,67006,Mutant-Control,0.0973713614492606,1.06982243344998,0.0112343663984767,2.68122105712568,0.0363160512970327,34.0000670053004,0.0066287835300327,0.962194720724252,0.0953450347548547
Q09014,Ncf1,17969,Mutant-Control,0.183129742406084,1.13534419972091,0.0112545875067401,2.68048935709241,0.0683195185690755,34.0000134052045,0.0547191283816666,0.687755459762136,0.0953450347548547
Q922Q4,Pycr2,69051,Mutant-Control,-0.122100473579453,0.918848889877408,0.0112616587241169,-2.68023250149175,0.0455559260293629,34.0002763510275,0.0036903673494357,0.978937567941488,0.0953450347548547
Q9JIF0,Prmt1,15469,Mutant-Control,0.0438148630167081,1.0308360260284,0.0113112780237864,2.6784428515989,0.0163583340934651,34.0002274561471,0.0069336062388463,0.960374180036741,0.0955472925503109
O55192,Slc6a2,20538,Mutant-Control,-0.196289047165809,0.872792707651614,0.0113138331777467,-2.78961361378823,0.0703642419135076,20.00001233706,0.0360134050439418,0.875048969523176,0.0955472925503109
F6ZDS4,Tpr,108989,Mutant-Control,-0.126539116257013,0.91602627367862,0.0113269885631422,-2.67787835384792,0.0472534968122004,34.0000727499439,0.0107210417411772,0.938703009261727,0.0955472925503109
Q9WVM3,Anapc7,56317,Mutant-Control,0.110380084473217,1.07951260147631,0.0114134846285483,2.67477972282474,0.0412669811765466,34.0000380117782,0.0172945481067711,0.900890101579123,0.096159650640278
Q9Z0L8,Ggh,14590,Mutant-Control,0.19988031229375,1.14860306156039,0.0114470869786147,2.67358189072056,0.0747612455737723,34.000009013066,0.0370995902338067,0.787202761499536,0.0963254265584892
Q9WV18,Gabbr1,54393,Mutant-Control,-0.0835440609303877,0.943736455522219,0.0114666608176711,-2.67288578629544,0.031256128248629,33.9999590271842,0.00564775574819547,0.967588512738386,0.0963728953533787
Q8BHE3,Atcay,16467,Mutant-Control,-0.0591281351776898,0.959844007232067,0.0114811774760665,-2.67236699424907,0.0221257541740837,34.0006468873011,0.00175363463066938,0.989932288277383,0.0963777968470293
P19246,Nefh,380684,Mutant-Control,0.267541719029913,1.20375494031756,0.0114977570559521,2.67178160339121,0.100136073506282,34.0000066500795,0.0775900284939884,0.554356211373359,0.0963999824921461
Q8BXT1,Rgs8,67792,Mutant-Control,-0.136861707879206,0.909495428938038,0.0115227958968861,-2.67089461558995,0.0512418974078374,34.0000234944873,0.0272350427367649,0.843469701778173,0.0964929530493479
Q9R111,Gda,14544,Mutant-Control,-0.112286291686315,0.925120826739644,0.0116325632825169,-2.66702751787147,0.0421016622190421,34.0000078725044,0.00941503956940686,0.945731100724638,0.0972943654476047
O08746,Matn2,17181,Mutant-Control,0.315717671872247,1.24463064362183,0.0116641175364227,2.6659221100577,0.118427192858014,34.0000054873592,0.0802377376749162,0.537120850005259,0.097440460144246
O88587,Comt,12846,Mutant-Control,0.0909237191548451,1.06505188850791,0.0116984928034626,2.66472079006977,0.034121293117717,34.0000557033509,0.0112582292764447,0.934994436838332,0.0975247036630926
Q6ZPR4,Kcnt1,227632,Mutant-Control,0.0687243188200286,1.04878889783812,0.0117094764394585,2.66433761036473,0.0257941480661757,34.000076565152,0.00656865353736589,0.962061364976262,0.0975247036630926
Q8CJ40,Crocc,230872,Mutant-Control,-0.142250373397762,0.906104674128782,0.0117188762002957,-2.66401025704745,0.0533970817197303,34.0000254483221,0.0348890225542309,0.798441613118276,0.0975247036630926
Q9ERE7,Mesd,67943,Mutant-Control,0.109146975878132,1.07859030847262,0.0117305990238099,2.66360270809208,0.0409771981183761,33.9998792734942,0.00452053000427543,0.973876322281914,0.0975247036630926
Q9R1C6,Dgke,56077,Mutant-Control,0.096502202239436,1.06917810741053,0.0118131274165571,2.66073899016007,0.0362689473098714,34.0000278049346,0.00800320523225536,0.953650691071279,0.0980929199763808
