Protein,Symbol,Label,log2FC,SE,DF,pvalue,adj.pvalue
Q6GQT9,Nomo1,Mutant-Control,0.027518989002371,0.0367915363959642,28.7417403323388,0.460554605446862,0.732608248640356
Q6GQU6,Lingo3,Mutant-Control,-0.00341837889486243,0.0397081419154866,28.7417349158227,0.931993703111545,0.978347073601137
Q6GQV7,Edrf1,Mutant-Control,0.107832401638475,0.120242284313717,16.7417050508009,0.382544366825298,0.667324206795019
Q6GQW0,Btbd11,Mutant-Control,-0.161597118418291,0.0595783662427063,28.7417168461938,0.011160805108928,0.0827819808205372
Q6GU68,Islr,Mutant-Control,0.0343505452518231,0.093856569912883,28.7417079199378,0.717052868428577,0.880355991530358
Q6GV12,Kdsr,Mutant-Control,0.0513971923386579,0.0452589724499526,28.7417269230196,0.265495141789813,0.552369254138305
Q6GYP7,Ralgapa1,Mutant-Control,-0.0134950927018864,0.0205072481150022,28.741857818884,0.51573335562988,0.773148439343478
Q6I6G8,Hecw2,Mutant-Control,-0.0405101906945244,0.018627839733763,28.7419081321261,0.0380279270275181,0.182953668237218
Q6IE26,Ephx4,Mutant-Control,0.00915634708801137,0.0341250763026614,28.7417455372208,0.790371575624248,0.918394487967518
Q6IEE6,Tmem132e,Mutant-Control,-0.139275809207397,0.0453160668536187,28.7417265664062,0.00460116928174339,0.0454642449142236
Q6IFT4,Arhgap20,Mutant-Control,-0.0888068121085962,0.036877430794565,28.7417405943332,0.0226788178636939,0.130653565128071
Q6IMP4,Panx2,Mutant-Control,-0.10819302323118,0.0527800463208436,28.7416332382679,0.0495976095618855,0.214502742903728
Q6IQX7,Chpf,Mutant-Control,-0.105755833187951,0.0350403782932368,28.741744464734,0.00528473814149705,0.0502266120913943
Q6IR34,Gpsm1,Mutant-Control,-0.0286056878794659,0.0233807796519663,28.7418109878685,0.231088297663254,0.516855390990337
Q6IR37,Zdhhc24,Mutant-Control,0.0329880144121349,0.0380254387918404,30.7417432111428,0.392376130329048,0.67568893734274
Q6IRU2,Tpm4,Mutant-Control,0.0203644968400199,0.0653396243584347,28.7417139842204,0.757539865877285,0.900425643952963
Q6IRU5,Cltb,Mutant-Control,0.0276943281474965,0.057381718763805,28.7417168695945,0.633011819751648,0.839682535574728
Q6KAR6,Exoc3,Mutant-Control,0.0155058485797051,0.018199511660164,28.7419218217416,0.40126180378045,0.682565799359283
Q6KAU4,Mvb12b,Mutant-Control,-0.0091982217610883,0.0559397826288919,30.7417204523332,0.870468446718307,0.953743614946301
Q6KCD5,Nipbl,Mutant-Control,0.0696007372239139,0.0693408312631722,25.7561729979403,0.324837463340429,0.617793387203608
Q6NS52,Dgkb,Mutant-Control,0.0330702230998942,0.0308853342893365,28.7417589397232,0.293195004161692,0.585383042081272
Q6NS57,Mapkbp1,Mutant-Control,0.110710381404914,0.0503165362372883,28.7417217555117,0.035980124764568,0.176262184239906
Q6NS60,Fbxo41,Mutant-Control,-0.069149320658733,0.0168477668862151,28.7419825829678,0.000305176478260436,0.00659377996234375
Q6NS65,Gpr17,Mutant-Control,-0.0289887381706485,0.0602503114314572,28.7417160625298,0.63406089501075,0.84017981135251
Q6NS82,Retreg2,Mutant-Control,0.112153307708013,0.051772618555257,30.7417236135336,0.0381647146937988,0.183232656368851
Q6NSQ9,G6pc3,Mutant-Control,0.0517332294355703,0.0421354167852528,28.7417309326095,0.229488404218246,0.514997808020629
Q6NSR8,Npepl1,Mutant-Control,0.0348117994126648,0.0303446027958545,28.7417609302454,0.260752921735641,0.547881115213158
Q6NSW3,Sphkap,Mutant-Control,0.0494564033788693,0.0226818557724518,28.7418201152578,0.0375603698032848,0.181706754332673
Q6NTA4,Rragb,Mutant-Control,0.0782365598497104,0.0319973446546443,16.7417540037061,0.0258556687397516,0.142697108487743
Q6NV72,Wdcp,Mutant-Control,0.157967261217318,0.0731045095377386,28.7417113614663,0.0391821610141023,0.186576624733364
Q6NV83,U2surp,Mutant-Control,-0.00136947493438629,0.0273934836476299,28.7417821280685,0.960473994102161,0.988016928577696
Q6NVE8,Wdr44,Mutant-Control,-0.00233389037291212,0.0225792285933071,30.7418380582775,0.91834506954086,0.972546233465881
Q6NVF0,Ocrl,Mutant-Control,0.00117172201734551,0.0258569604994739,28.7417867866571,0.964169191755823,0.988978721024647
Q6NVF4,Helb,Mutant-Control,0.0399447265905985,0.255726637272045,16.7417030089301,0.877742734253876,0.956811702246793
Q6NVF9,Cpsf6,Mutant-Control,0.0404704210116395,0.0418262881610462,28.741731031801,0.341324460553703,0.631572660799313
Q6NVG1,Lpcat4,Mutant-Control,-0.0369777580028626,0.037100425613092,28.741740229221,0.327230903876914,0.619306235877741
Q6NWV3,Ift122,Mutant-Control,0.0036247503469681,0.0458602546785431,28.74172617339,0.937549313940133,0.979106845077333
Q6NXH2,Manea,Mutant-Control,-0.162164656807462,0.0685522767010316,28.7417126095533,0.0249686244170479,0.139316453225913
Q6NXI6,Rprd2,Mutant-Control,0.0527096483386145,0.0573354080539633,28.741717840334,0.365579162711182,0.654925587846226
Q6NXJ0,Wwc2,Mutant-Control,-0.0789543780390707,0.0312361222571126,30.7417653121084,0.0168427098095917,0.107260641996634
Q6NXK7,Dpp10,Mutant-Control,-0.0111500064749058,0.0206482303682587,28.7418544310075,0.593358055992177,0.820892214986796
Q6NXK8,Asic1,Mutant-Control,-0.0876572958681898,0.041799764775853,28.7417313221855,0.0449003391886654,0.202472376328461
Q6NXM3,Tmem130,Mutant-Control,0.111051220697384,0.0481157631836091,28.7417245767529,0.0283973092431169,0.151221091053423
Q6NZB0,Dnajc8,Mutant-Control,-0.0336514842757432,0.0246029559878601,28.7418050949575,0.181980561792381,0.458798843174431
Q6NZC7,Sec23ip,Mutant-Control,0.048706811639957,0.02435095807294,28.741800810393,0.0550066370975533,0.228290247286608
Q6NZF1,Zc3h11a,Mutant-Control,0.0656967198761866,0.0307533710443633,28.7417470212892,0.0413060422831339,0.19222878650243
Q6NZJ6,Eif4g1,Mutant-Control,0.0152617135191059,0.028590958711895,28.741775933877,0.597587866538949,0.82229222487166
Q6NZK8,Ptpdc1,Mutant-Control,0.0254357043398548,0.0247268242556082,28.7417988884817,0.312214976267781,0.605507832761757
Q6NZL0,Soga3,Mutant-Control,0.0148520197814658,0.028426974724663,30.7417803382066,0.605093588341175,0.826426571053756
Q6NZL8,Scube1,Mutant-Control,0.103113668361069,0.0375850430885605,28.7417392569305,0.0103583356832113,0.0790355338167729
Q6NZM9,Hdac4,Mutant-Control,0.0744508046991327,0.0247578284511859,28.7417972876545,0.00543104761843527,0.0509919087297503
Q6NZN0,Rbm26,Mutant-Control,-0.0266622979058086,0.0323203465321484,28.7417535362898,0.416200876942157,0.697903520612176
Q6NZP1,Zranb3,Mutant-Control,-0.693108824635396,0.240138253942257,11.7417028569985,0.0139410722145244,0.0947884208270197
Q6P069,Sri,Mutant-Control,-0.0744553342448187,0.0251759620585045,30.7418061261681,0.00591705698619586,0.0540988067309336
Q6P073,Ube2j2,Mutant-Control,0.0285361931351822,0.0581040564474707,28.7417163739068,0.627069342195512,0.83790687784133
Q6P1B1,Xpnpep1,Mutant-Control,-0.01379366448031,0.0250830549771695,30.741807053541,0.586348040448235,0.81652034578001
Q6P1B3,Pianp,Mutant-Control,-0.0714098869600984,0.0675848381150532,28.7417129186422,0.299496431508397,0.591363460572482
Q6P1D5,Sez6l,Mutant-Control,-0.223036087308697,0.0394786507568848,28.7417351330566,4.31256244651438e-06,0.000220766053825762
Q6P1E1,Zmiz1,Mutant-Control,-0.0299623826860229,0.0412083668967136,28.7417328047649,0.473049186574298,0.740905057373665
Q6P1F6,Ppp2r2a,Mutant-Control,-0.0408932080745069,0.029103142474079,28.7417671266132,0.170704548833933,0.445379206347704
Q6P1G0,Heatr6,Mutant-Control,-0.0958940212024748,0.0517623031616013,28.7417205671987,0.0742369587664091,0.275320055478187
Q6P1H6,Ankle2,Mutant-Control,0.0586614534891211,0.0280371045762664,30.741782872361,0.0447663930957361,0.202301848543538
Q6P1I3,BC048403,Mutant-Control,0.0583629037435918,0.0446641816514523,30.7417313305521,0.201004334364104,0.48235508652356
Q6P1I6,Psd2,Mutant-Control,0.0518373163393888,0.0206755142633515,28.7418520966475,0.0180796726712997,0.11228810077684
Q6P1Y8,Inpp4b,Mutant-Control,-0.0870119854908611,0.0502597339420164,28.7417218711462,0.0941310007546246,0.317613164018363
Q6P2B1,Tnpo3,Mutant-Control,-0.00715430998100294,0.0243807280665256,28.7418008774276,0.771293392755242,0.908415111912978
Q6P2K6,Ppp4r3a,Mutant-Control,-0.0284905901739477,0.0359862480732132,28.7417430675765,0.435016750227299,0.71437778945048
Q6P2L7,Casc4,Mutant-Control,0.0622691002441553,0.0772552639322831,28.7417106204303,0.426851584470737,0.708642706632047
Q6P3D0,Nudt16,Mutant-Control,-0.0155658421252453,0.0369025188664549,28.7417402805054,0.676302235858223,0.863040447114503
Q6P4S6,Sik3,Mutant-Control,-0.0465068823622253,0.0248291815199745,28.7417970379364,0.0712614440182013,0.268568251470001
Q6P4S8,Ints1,Mutant-Control,-0.0981903650575606,0.0307772772564747,28.7417593437285,0.00342323249396938,0.03686026006442
Q6P4T0,Atg2a,Mutant-Control,0.0363961236394104,0.0262776053405913,28.7417852111386,0.176690586825173,0.453492838003093
Q6P4T1,Snx19,Mutant-Control,0.101846024060064,0.0355753680121142,28.7417441716383,0.00775615726082554,0.0641838114490142
Q6P4T2,Snrnp200,Mutant-Control,0.032265622462629,0.0235353133167007,28.7418112951761,0.181003148845363,0.456907852620094
Q6P542,Abcf1,Mutant-Control,0.0281876830062556,0.022545119883161,28.7418237960355,0.221281732207437,0.505570527047605
Q6P549,Inppl1,Mutant-Control,-0.0345508148894874,0.0270638888053439,28.7417793374153,0.211948567000519,0.495918614985598
Q6P5B0,Rrp12,Mutant-Control,-0.0319393400607353,0.0515437101944282,30.7417238204335,0.540050645982936,0.787334024321204
Q6P5D3,Dhx57,Mutant-Control,0.022524092186653,0.0340184285395665,28.7417552625596,0.513172230704892,0.77219358960253
Q6P5D8,Smchd1,Mutant-Control,0.106204666849558,0.0764609942949833,30.7417119257787,0.174812423820513,0.451329188960732
Q6P5E4,Uggt1,Mutant-Control,0.0733805265934087,0.0302362793551237,28.7417616741188,0.0217335989127101,0.126661308283263
Q6P5E8,Dgkq,Mutant-Control,-0.00908112160082954,0.0332939297685128,28.7417501567115,0.786990891600967,0.917198067166355
Q6P5F6,Slc39a10,Mutant-Control,0.0217484139026075,0.0451159398797376,28.7416597709199,0.633416796006405,0.839900317228793
Q6P5F7,Ttyh3,Mutant-Control,0.162319490653525,0.0316200839202142,28.7417555332955,1.79342297549023e-05,0.0007108476521034
Q6P5F9,Xpo1,Mutant-Control,0.0361304595016872,0.0231428212190185,28.7418143014043,0.129422451516437,0.379995242585318
Q6P5G6,Ubxn7,Mutant-Control,0.0237903104299929,0.0555960328483816,16.7417158471805,0.674167716281803,0.863040447114503
Q6P5H6,Frmd5,Mutant-Control,-0.0162285320262655,0.04129948575655,28.7417322110385,0.697257643297567,0.873340725807486
Q6P5U7,Nwd2,Mutant-Control,-0.059056559755504,0.0278731622584099,28.7417728668017,0.0428775258622993,0.196313912355824
Q6P6I6,Polr2m,Mutant-Control,-0.00142139411474129,0.0651789424850203,28.7417194364707,0.982752154843961,0.996175389740115
Q6P6J9,Txndc15,Mutant-Control,-0.0136212020504479,0.0414481823414436,28.7417318462423,0.744816283526742,0.892782134584879
Q6P6M7,Sepsecs,Mutant-Control,-0.0472499980737026,0.0879788437932443,30.7417095573416,0.5950917093775,0.821199331646418
Q6P6N5,Spred3,Mutant-Control,0.0128365715784841,0.0413426445624918,28.7417324986526,0.758427107368236,0.900866252511632
Q6P8I4,Pcnp,Mutant-Control,0.110333988536079,0.0546383502689501,28.7417187033964,0.0528633282730859,0.222689962580343
Q6P8J2,Sat2,Mutant-Control,-0.0864345238107646,0.0389225717456965,30.7417412062806,0.033878735418805,0.169996328394837
Q6P8M1,Tatdn1,Mutant-Control,0.0478211680743371,0.0255719850107822,28.7417937831505,0.0716923923134632,0.269609772926533
Q6P8X1,Snx6,Mutant-Control,-0.0554722360302798,0.0439414384156189,30.7417323553881,0.216293321187413,0.500236726770402
Q6P9J5,Kank4,Mutant-Control,-0.0577876509797521,0.0598396055614968,28.7417176587844,0.342245712347357,0.63262917806318
Q6P9J9,Ano6,Mutant-Control,-0.0620904289470058,0.0964737357469512,30.741708340744,0.524607955686839,0.778750546422677
Q6P9K8,Caskin1,Mutant-Control,0.0466053632667296,0.0279715343040189,28.7417615680535,0.106542786719331,0.340646475133729
Q6P9K9,Nrxn3,Mutant-Control,0.102744567402245,0.0198336348839609,28.7418718723572,1.575150158603e-05,0.000642047907436209
Q6P9N1,Fam126a,Mutant-Control,0.00939942659047353,0.0288993082915819,28.7417684056448,0.747349648712186,0.894409186724346
Q6P9Q6,Fkbp15,Mutant-Control,-0.227352913445547,0.0327564090815351,28.7417517789707,1.31489070999887e-07,1.40364502308711e-05
Q6P9R2,Oxsr1,Mutant-Control,0.0261656076494141,0.0211490306202428,28.7418434660136,0.226025549523929,0.510441642434098
Q6P9R4,Arhgef18,Mutant-Control,0.00470102690234271,0.0266077607664976,28.7417827524822,0.860999805663219,0.950195754777915
Q6P9S0,Mtss2,Mutant-Control,-0.0350465273122974,0.0237007423888223,30.7418225752689,0.149392152047905,0.414377595501465
Q6PA06,Atl2,Mutant-Control,-0.00393491695068469,0.0343283959286102,28.7417462833664,0.909538824862159,0.970830102737424
Q6PAJ1,Bcr,Mutant-Control,0.0164213556965078,0.0269530452984309,28.7417803708314,0.547139748698028,0.792534652599137
Q6PAK3,Prmt8,Mutant-Control,0.0625646595247764,0.0290523582359555,30.7417765382007,0.0392367253567768,0.186709001424881
Q6PAL8,Dennd5a,Mutant-Control,-0.000237649718362508,0.0230042574458556,28.7418170499415,0.991828827766883,0.99767408481316
Q6PAM0,Prkab2,Mutant-Control,0.0790954038033488,0.0634137288511918,28.7417141320615,0.222358706310461,0.506423224035839
Q6PAM1,Txlna,Mutant-Control,0.0681914487093001,0.0462858591301641,28.7417265494948,0.151547230326444,0.416022347136943
Q6PAQ4,Rexo4,Mutant-Control,-0.135952288450535,0.0973235913697952,28.7417059735027,0.173134003185699,0.449384315874197
Q6PAR0,Klhdc10,Mutant-Control,-0.094642445298487,0.0494001959667613,30.7417258100925,0.0647274269027578,0.253609249084141
Q6PAR5,Gapvd1,Mutant-Control,0.00404310218863047,0.0206281468276205,28.7418545788145,0.845989909740859,0.944023734918385
Q6PAV2,Herc4,Mutant-Control,0.0240703135735687,0.0393617360266747,28.7417357691056,0.545665271742011,0.791714004923517
Q6PB44,Ptpn23,Mutant-Control,-0.0322729765502305,0.0186117336805955,28.7419060367357,0.0936315874677988,0.317074735036585
Q6PB60,Bhlhb9,Mutant-Control,-0.0497849353296964,0.038290424841892,28.7417378103539,0.203865121496036,0.486090805569497
Q6PB66,Lrpprc,Mutant-Control,-0.0205325625669565,0.0278890044386705,28.7417727600641,0.467560921086785,0.73810929746581
Q6PB70,Ano8,Mutant-Control,-0.0041480573865866,0.0266871338517363,30.7417926931329,0.877496205807056,0.956811702246793
Q6PB90,Pcdhb14,Mutant-Control,-0.0138993013983484,0.0412738289903827,28.741735113155,0.738745796348654,0.890376589164087
Q6PB93,Galnt2,Mutant-Control,0.0428954354265598,0.0609882673163801,28.7417155207062,0.487503273077262,0.751729185010385
Q6PCN3,Ttbk1,Mutant-Control,-0.0586346996971716,0.0228251597767485,28.7418190836469,0.0156666321994,0.102236133043044
Q6PCN7,Hltf,Mutant-Control,0.0436540161184215,0.0794516374870879,28.7417100522574,0.586946725172099,0.81652034578001
Q6PCP5,Mff,Mutant-Control,-0.0875263817766375,0.0379474692544414,28.7417375355567,0.0284912539930831,0.151392353903386
Q6PCX7,Rgma,Mutant-Control,-0.0133417536471947,0.0517765294631031,28.7417213234053,0.798490256000965,0.921619461592113
Q6PCX9,Trim37,Mutant-Control,0.0687061686984164,0.0424417627266977,28.7417281927703,0.116405883950585,0.356787103004957
Q6PCZ4,Magee1,Mutant-Control,0.046995754100247,0.0456466669456809,28.7417264824701,0.311805584023398,0.605050279317726
Q6PD03,Ppp2r5a,Mutant-Control,-0.0109306271287701,0.0222459539494533,30.741843278915,0.626666315897024,0.83790687784133
Q6PD10,Ip6k1,Mutant-Control,-0.0279836153227335,0.0254235026269296,28.7417930102851,0.280161150618862,0.568553789910019
Q6PD19,Armh3,Mutant-Control,2.29399403534197e-05,0.0410872886581837,28.7417325613944,0.999558380704824,0.999988421597139
Q6PD21,Shb,Mutant-Control,0.0638616543214485,0.0308431894167065,28.741757414377,0.0474919779347472,0.209951861896576
Q6PD24,Ankrd13d,Mutant-Control,-0.170068664625897,0.0276979339042127,28.7417744448627,1.12636601552133e-06,7.45652423199013e-05
Q6PD26,Pigs,Mutant-Control,0.0208555448694368,0.0338925499301158,28.741755677875,0.543170259038314,0.790133104705735
Q6PD28,Ppp2r5b,Mutant-Control,-0.0454275373772703,0.019931043564706,28.7418694627067,0.0302660615362061,0.157564212892966
Q6PDC0,Rundc3b,Mutant-Control,-0.016395702374855,0.0352481849340272,28.7417436559068,0.64532895492697,0.848918496996142
Q6PDC8,Mfsd4a,Mutant-Control,-0.0565385140169739,0.0625972646019417,28.7417146069103,0.373922139208421,0.662483910146943
Q6PDG5,Smarcc2,Mutant-Control,-0.043715863097761,0.0493852799743497,30.7417258146557,0.382920382654245,0.667646235790056
Q6PDG8,Mon1a,Mutant-Control,-0.0224084530851289,0.0462920727924067,28.7417260789179,0.632006598398124,0.839447699478777
Q6PDH0,Phldb1,Mutant-Control,-0.0790764364152854,0.0260233040881035,28.7417866660701,0.00502004262992597,0.0484236756646884
Q6PDI5,Ecpas,Mutant-Control,0.0150493855699158,0.0211362994696417,30.7418632469657,0.481823796802127,0.748797829091844
Q6PDI6,Mindy2,Mutant-Control,-0.00384306106155588,0.0284688144865714,28.7417702104272,0.893559173242189,0.962400616417711
Q6PDJ1,Cachd1,Mutant-Control,-0.0712201431378049,0.0538524458153384,30.7417219630374,0.19575503295668,0.4749868208368
Q6PDL0,Dync1li2,Mutant-Control,0.0067805478819491,0.0176395955296302,28.7419444040209,0.703516158028612,0.875129942654707
Q6PDM2,Srsf1,Mutant-Control,0.0383037948006679,0.0338331313166645,30.741755050411,0.266329990363989,0.553018189045261
Q6PDN3,Mylk,Mutant-Control,0.0146327057274024,0.0723389460049174,28.7417121614024,0.841123035020907,0.942144234474285
Q6PDS0,Vstm2l,Mutant-Control,0.00563665656553528,0.0591692828721429,30.7417184830803,0.924724024633257,0.975926595437459
Q6PDS3,Sarm1,Mutant-Control,-0.0174984581221772,0.0213839056255167,28.7418412972692,0.419918555343582,0.701120505944956
Q6PDX6,Rnf220,Mutant-Control,-0.0015294739925715,0.0308121464053589,28.7417584422603,0.960753684533725,0.988016928577696
Q6PDY0,Ccdc85b,Mutant-Control,0.0235205011663489,0.0416979545908497,28.741731144944,0.577083032353993,0.81082200074551
Q6PDY2,Ado,Mutant-Control,-0.051105499950694,0.0234127387337162,28.7418107864054,0.0373685060417804,0.180904023697058
Q6PE01,Snrnp40,Mutant-Control,-0.0278520787300536,0.0504511501384966,28.7417199671335,0.585174606886172,0.81652034578001
Q6PE13,Prrt3,Mutant-Control,0.043115491792457,0.0410180702140054,28.7417332010373,0.301954912684358,0.594199568656158
Q6PE15,Abhd10,Mutant-Control,-0.0610986318637788,0.0559132129238567,28.7417185388357,0.283582609190446,0.573246097279789
Q6PEB6,Mob4,Mutant-Control,-0.00132217463454606,0.0224502834047521,28.7418238846487,0.953444547663427,0.984783708098914
Q6PEE2,Ctif,Mutant-Control,0.0226395629604472,0.0305396771061518,28.7417602196863,0.464516040783793,0.735132463817545
