protein,symbol,entrez,contrast,log2FC,percentControl,Pvalue,FDR,Padjust,Tstatistic,SE,DF,isSingular
A2A9C3,Szt2,230676,Mutant-Control,0.0491178658690252,1.03463210584837,0.056264245216731,0.263417567955641,1,1.97642592165197,0.0248518628150609,34.0003082340135,FALSE
A2A9Q0,Fndc10,230991,Mutant-Control,-0.0023226475959115,0.998391358620255,0.97121851198945,0.991949551683981,1,-0.0363466582363015,0.0639026449367424,34.0000171377393,FALSE
A2A9T0,Tbkbp1,73174,Mutant-Control,-0.283353985614732,0.821678552115097,0.0021414726864748,0.0334545404364402,1,-5.13739024069202,0.0551552388156839,5.9999997211886,FALSE
A2AAE1,4932438A13Rik,229227,Mutant-Control,0.0064194705977787,1.00445955228408,0.82176485875327,0.939510061410364,1,0.227023674149299,0.0282766571452677,34.0001354554,FALSE
A2AAX3,Klhl15,236904,Mutant-Control,-0.00748498318552437,0.994825240446784,0.957128928041284,0.986855930132507,1,-0.0544347104504842,0.137503866991871,19.9997655558866,FALSE
A2AAY5,Sh3pxd2b,268396,Mutant-Control,0.0941975365361172,1.06747148825112,0.0460143848797692,0.233010749689807,1,2.07103580752356,0.0454832969057902,34.0000229608102,FALSE
A2AB59,Arhgap27,544817,Mutant-Control,-0.114858796415653,0.92347269107258,0.00555642739864851,0.0637961834695736,1,-2.96105268949979,0.0387898522788719,34.0000440056268,FALSE
A2ABV5,Med14,26896,Mutant-Control,-0.133801826475203,0.91142646869561,0.0882221340694191,0.336951888508669,1,-1.75526248618286,0.0762289557991862,33.9999728880987,FALSE
A2ACP1,Ttc39a,230603,Mutant-Control,-0.114882350742247,0.923457614012506,0.0555702312103572,0.260850973537092,1,-1.98233563738245,0.0579530270130951,34.0000199607671,FALSE
A2ADY9,Ddi2,68817,Mutant-Control,0.0581432601817129,1.04112497666855,0.239012300646771,0.562424383192718,1,1.19849346230602,0.0485136231530538,34.0000237463207,FALSE
A2AEV7,Ccdc120,54648,Mutant-Control,-0.0209012130640716,0.985616823642941,0.752133267871,0.909734212381296,1,-0.330673452398406,0.0632080165869776,5.9999883389426,FALSE
A2AF47,Dock11,75974,Mutant-Control,0.0255694240227484,1.01788136516355,0.525219652360355,0.799725158127086,1,0.641935739541182,0.0398317502013892,34.0000359491748,FALSE
A2AFR3,Frmpd4,333605,Mutant-Control,0.000433732826137678,1.00030068588249,0.989534624867813,0.997424680307255,1,0.0132135838374756,0.032824768168311,34.0000584885,FALSE
A2AFS3,5330417C22Rik,229722,Mutant-Control,-0.013565277821864,0.990641333401898,0.751045349174458,0.909499309522564,1,-0.319841947351201,0.0424124413142367,33.9999884336813,FALSE
A2AG50,Map7d2,78283,Mutant-Control,-0.120875132733119,0.91962963793433,0.000783874882629851,0.0164517662253907,1,-3.68805817557231,0.0327747359121745,33.9999692098803,FALSE
A2AGB2,Gm12695,620779,Mutant-Control,0.0283999160078849,1.01988035531871,0.694779977026966,0.884829347920843,1,0.395725329515622,0.0717667379104773,34.0000129661805,FALSE
A2AGH6,Med12,59024,Mutant-Control,-0.0824416694736629,0.944457858563128,0.453642354288924,0.751797847837441,1,-0.758052145737878,0.108754615282324,34.0000080697262,FALSE
A2AGL3,Ryr3,20192,Mutant-Control,-0.0347951477820994,0.97617036003741,0.349004659256946,0.665222553413273,1,-0.949624744137883,0.0366409447488525,34.0000722600207,FALSE
A2AGT5,Ckap5,75786,Mutant-Control,-0.0276403847258209,0.981023509627363,0.648967143422674,0.86626744335594,1,-0.459264540925459,0.0601840165367939,34.000027864238,FALSE
A2AHC3,Camsap1,227634,Mutant-Control,-0.00130486888151449,0.999095942720029,0.943383297061547,0.98303357832157,1,-0.0715448962378452,0.0182384621423806,33.9998379133368,FALSE
A2AHG0,Lzts3,241638,Mutant-Control,-0.0715252595201159,0.951631373416131,0.0137552498180068,0.110805460199052,1,-2.59820604275561,0.027528709556944,33.9998989563955,FALSE
A2AHL1,Ano3,228432,Mutant-Control,0.144529576569811,1.10537016354521,0.000106244320784817,0.0038867781668911,0.909770118880388,4.38440252491758,0.0329644862095612,34.0000544252953,FALSE
A2AI08,Tprn,97031,Mutant-Control,0.0147231974489941,1.0102575949104,0.777358596238911,0.921955908530997,1,0.286610521419987,0.0513700522090022,20.0000150894624,FALSE
A2AIG8,Accs,329470,Mutant-Control,-0.135476688858789,0.910368983833994,0.0674518869048216,0.291315307679904,1,-1.88895738748734,0.0717203520609842,34.0000106451143,FALSE
A2AIV2,Virma,66185,Mutant-Control,-0.0467059036523718,0.968144364996704,0.328433224277641,0.644891928339702,1,-0.991525797455901,0.0471050816551741,34.000265348751,FALSE
A2AIV8,Card9,332579,Mutant-Control,0.0222502131919211,1.01554221572278,0.887786472432117,0.965470607497615,1,0.147212466475472,0.151143539162347,6.00000078603405,FALSE
A2AJ15,Man1b1,227619,Mutant-Control,-0.154289812964708,0.898574600082506,0.00990924540814994,0.0927624556905772,1,-2.84944334647665,0.0541473523786631,20.0000164221112,FALSE
A2AJ88,Pnpla7,241274,Mutant-Control,-0.0481607949126657,0.967168528282797,0.291021139013679,0.612605214914514,1,-1.07256347599436,0.0449025125231086,34.000033525536,FALSE
A2AJA9,Ajm1,381353,Mutant-Control,-0.0746424141617839,0.949577453687196,0.0217128686664481,0.14976514957911,1,-2.40599173705804,0.0310235538269363,34.0000213026379,FALSE
A2AJI0,Map7d1,245877,Mutant-Control,-0.00532048762310211,0.996318910886178,0.849542254865276,0.95217674455646,1,-0.191153517905182,0.0278335846570254,34.0000256925304,FALSE
A2AJK6,Chd7,320790,Mutant-Control,0.280819663881905,1.2148849224398,0.525523001842942,0.799725158127086,1,0.756084905899354,0.371412868701397,2.09094110446524,FALSE
A2AJL3,Fggy,75578,Mutant-Control,-0.192450036959583,0.875118301090421,0.0216226142702266,0.149677606554533,1,-2.40778022344678,0.0799284067065255,34.0000096352168,FALSE
A2AJQ3,Dpy19l4,381510,Mutant-Control,-0.0446598022278213,0.969518409332456,0.627304537132244,0.855155943686401,1,-0.493111484597587,0.0905673536771645,20.0000054083373,FALSE
A2AJT4,Pnisr,66625,Mutant-Control,-0.0449442398794631,0.96932728068172,0.285470920447779,0.607477010883283,1,-1.08519327194818,0.0414158851158169,34.0000326159305,FALSE
A2AKB4,Frmpd1,666060,Mutant-Control,0.0325313798799876,1.02280518541343,0.852778630735145,0.953224533855062,1,0.187429861814807,0.173565618439876,26.0000027651355,TRUE
A2AKB9,Dcaf10,242418,Mutant-Control,0.0634837523980592,1.04498610009737,0.337955268492041,0.656066870119553,1,0.97191836607752,0.0653179882321472,34.0000111349605,FALSE
A2AKG8,Focad,230393,Mutant-Control,0.0347931702014961,1.02440994951762,0.248787811409444,0.570532948339333,1,1.17340653493529,0.0296514201733288,33.9994485786592,FALSE
A2AKQ0,Slc35d1,242585,Mutant-Control,0.0854203394722912,1.06099682531858,0.321518613101887,0.638910016157293,1,1.01652730863253,0.0840315245314969,20.0000084817885,FALSE
A2AKX3,Setx,269254,Mutant-Control,0.100331837144136,1.07202001162698,0.180006594433703,0.490110164749062,1,1.36976713177757,0.0732473679770177,33.0072338204749,FALSE
A2ALI5,Ajap1,230959,Mutant-Control,-0.156098136185008,0.897449001579071,0.0018531361888234,0.0305749618206065,1,-5.28693679146616,0.0295252510748704,5.99970856922205,FALSE
A2ALK8,Ptpn3,545622,Mutant-Control,-0.123417641213704,0.918010371919114,0.00261643313999822,0.0384297032209344,1,-3.24804698362773,0.0379974925965694,34.0000155542598,FALSE
A2ALS5,Rap1gap,110351,Mutant-Control,0.0526773308082928,1.03718793603064,0.0495756699440583,0.242825632365741,1,2.03624253056649,0.0258698706158729,34.0000935664984,FALSE
A2ALU4,Shroom2,110380,Mutant-Control,0.133405811853518,1.09688008368132,0.00134154724775264,0.0242868268129088,1,3.49436181301898,0.0381774466961281,34.0000334988965,FALSE
A2AN08,Ubr4,69116,Mutant-Control,0.0115646004818464,1.00804818412528,0.446007690823824,0.745930440727423,1,0.771039916748571,0.0149987052948096,34.0069214217855,FALSE
A2ANU3,Syndig1,433485,Mutant-Control,-0.120058745042403,0.920150182303105,0.0170764166028224,0.128267855587691,1,-2.50805626685683,0.0478692390712845,33.9999662248042,FALSE
A2AP18,Plch2,269615,Mutant-Control,0.0455076571954978,1.03204627304797,0.0356008396686106,0.200605005894848,1,2.18848560111767,0.0207941314177515,34.0001130134042,FALSE
A2APV2,Fmnl2,71409,Mutant-Control,-0.0193352285018387,0.986687249942496,0.489694333957067,0.776384480961741,1,-0.698371474304626,0.0276861659063193,34.000076794692,FALSE
A2APX8,Scn1a,20265,Mutant-Control,0.00343362176397832,1.00238283970552,0.94814976475733,0.984645130948714,1,0.065512358003166,0.0524118176880824,34.0000700020282,FALSE
A2APY7,Ndufaf5,69487,Mutant-Control,-0.00210244283283423,0.99854375902753,0.990797149931863,0.997424680307255,1,-0.0116194407751744,0.180941826161395,34.0000008101894,FALSE
A2AQ07,Tubb1,545486,Mutant-Control,0.0312748198997039,1.02191472936396,0.886543151854884,0.964786856338089,1,0.145127040393302,0.215499605138694,14.9964140340351,FALSE
A2AQ19,Rtf1,76246,Mutant-Control,0.0701654506335014,1.04983707375716,0.239981468713363,0.562694774532455,1,1.19597296003933,0.0586680911508184,34.0000127851207,FALSE
A2AQ25,Etl4,208618,Mutant-Control,0.0110033753072054,1.00765611790456,0.699949659405842,0.887687934462711,1,0.388661771394058,0.0283109276936045,34.0001081427677,FALSE
A2AQP0,Myh7b,668940,Mutant-Control,0.554735984784448,1.4688997979576,0.000280042035728718,0.00797488477491095,1,103.76624915729,0.0053460155810737,1.72645482885535,FALSE
A2AR02,Ppig,228005,Mutant-Control,-0.0393947639063681,0.973063078974034,0.256888317386732,0.578819153616184,1,-1.15315777796232,0.0341625098136876,34.0001780311578,FALSE
A2AR50,Ralgps1,241308,Mutant-Control,0.0278164571639268,1.01946797578951,0.54215399798306,0.808502448503014,1,0.615759055963584,0.0451742558952667,34.0000267428916,FALSE
A2ARP1,Ppip5k1,327655,Mutant-Control,0.0621965489290508,1.04405415689001,0.0949615544528207,0.349894918579821,1,1.71762621590521,0.0362107589841789,34.0000490588181,FALSE
A2ARS0,Ankrd63,383787,Mutant-Control,-0.129266917817553,0.91429591691615,0.00384290729326076,0.0500103573741518,1,-3.10294990392554,0.0416593634508948,34.0000566546098,FALSE
A2ARV4,Lrp2,14725,Mutant-Control,0.0397790754956215,1.02795640035248,0.502472084806279,0.784535339787342,1,0.682952416132188,0.058245749712557,20.0000057367318,FALSE
A2ARZ3,Fsip2,241516,Mutant-Control,0.00325092141010686,1.00225590774913,0.961541450418144,0.987989803412085,1,0.0485759726779569,0.0669244737858246,34.0000287681688,FALSE
A2ASQ1,Agrn,11603,Mutant-Control,0.0359075388876224,1.02520153147876,0.291273548537279,0.612605214914514,1,1.07199314009655,0.0334960528612976,34.0000528972416,FALSE
A2ASZ8,Slc25a25,227731,Mutant-Control,-0.131148214889834,0.913104437652572,0.254727187654954,0.575682354695795,1,-1.15851396038282,0.113203827812742,34.0000075257246,FALSE
A2AWA9,Rabgap1,227800,Mutant-Control,0.0592233242871982,1.04190469983089,0.0163730628752131,0.124846426892653,1,2.52571211073641,0.0234481689482539,34.000118123113,FALSE
A2AWP8,Arhgef10l,72754,Mutant-Control,-9.13791156040844e-05,0.99993666282954,0.997471279290513,0.999099793415194,1,-0.0031926729889874,0.028621508033952,34.0000765585123,FALSE
A2BDX3,Mocs3,69372,Mutant-Control,-0.0571818617737101,0.961139762380342,0.000829652430384534,0.0172017282357936,1,-3.66775804080672,0.0155904127637419,34.0002715285952,FALSE
A2BE28,Las1l,76130,Mutant-Control,0.0169254621124546,1.01180092424656,0.807070689075399,0.935209166220148,1,0.24611799934881,0.068769704602007,34.0000348825353,FALSE
A2CG49,Kalrn,545156,Mutant-Control,-0.0516325665924944,0.964843884974823,0.0408529931052072,0.216462104970314,1,-2.12592530699748,0.0242871028547173,34.0000905216437,FALSE
A2RSJ4,Uhrf1bp1l,75089,Mutant-Control,0.0985325574453126,1.07068385846742,0.0285865429443093,0.17738925489743,1,2.28633926639002,0.0430962101267188,34.0000385813278,FALSE
A2RSQ0,Dennd5b,320560,Mutant-Control,-0.034194354627366,0.976576959204982,0.226475839458518,0.547519089012786,1,-1.23179896903852,0.027759687649403,34.000096798485,FALSE
A2RSX7,Tyw5,68736,Mutant-Control,-0.0224760177565848,0.984541539456333,0.624422951457952,0.85373363138024,1,-0.494085493877539,0.0454901389235192,34.0000492644867,FALSE
A2RSY1,Kansl3,226976,Mutant-Control,0.0635557839853487,1.04503827597965,0.511528488752272,0.791653433794633,1,0.663430404051555,0.0957987207056157,34.0000070205265,FALSE
A2RSY6,Trmt1l,98685,Mutant-Control,-0.0836491967902617,0.943667683587963,0.410977293363152,0.718285020725259,1,-0.83242655292365,0.100488381222906,33.9999976290549,FALSE
A2RT62,Fbxl16,214931,Mutant-Control,-0.093561093164678,0.937206527068993,0.00614924550352592,0.0682957058971368,1,-2.92152174608809,0.0320247806780682,34.0000901378148,FALSE
A2RTL5,Rsrc2,208606,Mutant-Control,0.0151902946026619,1.01058473601291,0.731684577023561,0.89999278297554,1,0.345718168411951,0.0439383752159689,34.0000419987949,FALSE
A2TJV2,Palm3,74337,Mutant-Control,-0.118571001965473,0.921099553523974,0.135234348080811,0.427465101809941,1,-1.5337772416249,0.077306533665774,30.9808622054657,FALSE
A3KFM7,Chd6,71389,Mutant-Control,0.0886786976904981,1.06339581785998,0.0483694397935599,0.240247977350495,1,2.10255756099881,0.0421765850007796,20.0000174427104,FALSE
A3KFX0,Nt5c1a,230718,Mutant-Control,-0.0474259846456295,0.967661263311615,0.284192160113652,0.606861399196943,1,-1.08812765996127,0.0435849453981508,34.0000323114691,FALSE
A3KGB4,Tbc1d8b,245638,Mutant-Control,0.0467165966888281,1.03291146241288,0.251925890393916,0.573445707133704,1,1.16550596350259,0.0400826749512589,34.0000414855647,FALSE
A3KGF9,Ccdc9b,214239,Mutant-Control,0.119750896010833,1.08654723685887,0.0143456771860809,0.11378687724598,1,2.58080950127129,0.0464005173383951,33.9999980496112,FALSE
A3KGS3,Ralgapa2,241694,Mutant-Control,-0.0302565558287284,0.979246141831205,0.623487911640935,0.852999997983915,1,-0.495423954026717,0.0610720486621783,34.0000170657078,FALSE
A3KMP2,Ttc38,239570,Mutant-Control,0.0383185687859795,1.02691627926151,0.422211424923549,0.728029889573168,1,0.812404828289902,0.0471668402890212,34.0000299914756,FALSE
A4Q9F0,Ttll7,70892,Mutant-Control,-0.0737776221941893,0.95014682774182,0.0519775604258329,0.250751464747272,1,-2.01399398175733,0.0366324938716122,33.9999516709831,FALSE
A6H5Y3,Mtr,238505,Mutant-Control,-0.0494412790197778,0.966310485205255,0.2247087642494,0.545712180450259,1,-1.23660296600062,0.0399815303530114,34.0000371174899,FALSE
A6H5Z3,Exoc6b,75914,Mutant-Control,-0.0123603083901322,0.991469083638891,0.565388258673867,0.822376377428576,1,-0.580525793878537,0.0212915748455415,34.0001488788498,FALSE
A6H603,Nwd1,319555,Mutant-Control,0.292589931106667,1.22483713704462,0.0491441769193628,0.241990561794424,1,2.45962951180263,0.118956911885576,5.99999893145814,FALSE
A6H611,Mipep,70478,Mutant-Control,-0.0744745222831273,0.949687966037342,0.281848658459559,0.604273926487031,1,-1.09352976076628,0.0681047054731643,33.9998244305189,FALSE
A6H619,Phrf1,101471,Mutant-Control,-0.101016482109208,0.932375834422599,0.366565018733063,0.681955051413261,1,-0.915136557491382,0.110384052830454,34.0000024681118,FALSE
A6H630,Armt1,73419,Mutant-Control,-0.0917418057032489,0.938389121830138,0.0139159758902225,0.111679945218346,1,-2.59340250300992,0.0353750740954297,34.0000936190325,FALSE
A6H687,Sac3d1,66406,Mutant-Control,-0.115727368454804,0.922916883274063,0.00526784702803131,0.0618773307284391,1,-2.981756315557,0.038811812974457,34.0001059937159,FALSE
A6H6A9,Rabgap1l,29809,Mutant-Control,0.0572141249075582,1.04045467942527,0.0365242834219512,0.20287483877827,1,2.17691625282145,0.0262821892359912,34.0000944460193,FALSE
A6H8H2,Dennd4c,329877,Mutant-Control,-0.0496826202002616,0.966148849515531,0.635933050898259,0.859325423053451,1,-0.477682403347257,0.104007641588054,34.000005091052,FALSE
A6H8H5,Kcnb2,98741,Mutant-Control,-0.0147025399923484,0.9898607283908,0.741963132527638,0.905510628213712,1,-0.331952145671398,0.044291143118269,34.0000297007453,FALSE
A6X8Z5,Arhgap31,12549,Mutant-Control,-0.0239970633495146,0.98350407597725,0.823442582804757,0.940151844874284,1,-0.226068324480635,0.106149605012754,20.000007164986,FALSE
A6X919,Dpy19l1,244745,Mutant-Control,0.053854373596149,1.0380344855022,0.182138274041692,0.493247957185012,1,1.36205077625316,0.0395391820445167,34.0000672129068,FALSE
A6X935,Itih4,16427,Mutant-Control,0.0277288893108834,1.01940609860126,0.708468668736866,0.8913630929171,1,0.377064927703792,0.0735387655376586,34.0000112494533,FALSE
A7E1Z1,Tmem215,320500,Mutant-Control,-0.200506733924903,0.870244843772938,0.147784458504194,0.44550764209435,1,-1.66097389162244,0.12071636702793,6.00001175365263,FALSE
A8C756,Thada,240174,Mutant-Control,-0.0784220421672437,0.947092970013537,0.184608359321812,0.496326964167245,1,-1.35418986695143,0.0579106697525275,34.0000190535276,FALSE
A8Y5H7,Sec14l1,74136,Mutant-Control,-0.0872403067269572,0.941321657481859,0.00555785973003642,0.0637961834695736,1,-2.96095234324165,0.0294635970504836,34.000067067877,FALSE
A9Z1V5,Vwa5b1,75718,Mutant-Control,-0.267717040729401,0.830632922161253,0.00612354567070859,0.068275939555049,1,-3.06406124186606,0.0873732669149776,20.0000003603754,FALSE
B0F2B4,Nlgn4l,100113365,Mutant-Control,-0.183264233316037,0.880708055403629,5.37410886444697e-06,0.000373168245253722,0.0460184942062594,-5.38849390850446,0.0340102886683788,33.999967366595,FALSE
B0V2N1,Ptprs,19280,Mutant-Control,-0.0406631464689298,0.972207961420346,0.204833828622125,0.520835761675747,1,-1.29269130785469,0.03145619238085,34.0000868821416,FALSE
B1AR13,Cisd3,217149,Mutant-Control,-0.00128996185493158,0.9991062661954,0.972791390970163,0.992208072660804,1,-0.0343595226032517,0.0375430668762987,33.9999761909034,FALSE
B1AS29,Grik3,14807,Mutant-Control,-0.00262198405838809,0.998184229651701,0.954830065145783,0.986035919903924,1,-0.0570617166481792,0.0459499680767448,34.0000245198053,FALSE
B1AT66,Slc16a6,104681,Mutant-Control,-0.0285705931635833,0.980391177645505,0.712288917838395,0.893151267162129,1,-0.371984428598096,0.076805884781946,32.9113417605628,FALSE
B1ATG9,Trabd2b,666048,Mutant-Control,-0.0226304900341479,0.984436128244715,0.896176544427112,0.968259716628356,1,-0.131567550356972,0.172006623006557,31.0000029154114,TRUE
B1AUE5,Pex10,668173,Mutant-Control,0.0129967764914438,1.00904937925667,0.681809692299556,0.879843002287083,1,0.416041998817488,0.031239097322829,19.9999784156437,FALSE
B1AUH1,Ptpru,19273,Mutant-Control,-0.0192941171035939,0.986715367229444,0.864554539789948,0.956528422513709,1,-0.1718752692765,0.112256505457774,34.0000024071074,FALSE
B1AVY7,Kif16b,16558,Mutant-Control,0.0494176560127135,1.03484712338696,0.551778824903792,0.815052588664393,1,0.601071611856316,0.0822159207620783,34.0000092676645,FALSE
B1AVZ0,Uprt,331487,Mutant-Control,-0.00178855363470554,0.998761037239722,0.957771048408041,0.987287045566156,1,-0.0533427029463251,0.033529490181726,34.0007723128943,FALSE
B1AWN6,Scn2a,110876,Mutant-Control,-0.00299865529539289,0.997923649141503,0.91591982511793,0.975136325063388,1,-0.106362526402606,0.0281927798898112,33.9998894328236,FALSE
B1AXH1,Nhsl2,100042480,Mutant-Control,-0.0687600703179756,0.953457098295289,0.0743082112922582,0.307962463805845,1,-1.84135574996159,0.0373420890120825,34.0000583958562,FALSE
B1AXV0,Frrs1l,230235,Mutant-Control,-0.0434779750001475,0.970312945016883,0.259748760285519,0.580738546821122,1,-1.14611859190249,0.0379349705234051,34.0000849439324,FALSE
B1AY10,Nfx1,74164,Mutant-Control,0.0850344767118445,1.06071308938809,0.0282222868808371,0.176270928198839,1,2.29198970269237,0.037100723712657,34.0000610470708,FALSE
B1AY13,Usp24,329908,Mutant-Control,0.00693865443941899,1.0048210930129,0.683161600359249,0.879950779764779,1,0.411674746356768,0.0168547002234763,34.0001785420048,FALSE
B1AZA5,Tmem245,242474,Mutant-Control,0.117187302719103,1.08461821389751,0.00370531393973993,0.0486635019417071,1,3.11682993852834,0.0375982344338089,34.0001099087308,FALSE
B1AZI6,Thoc2,331401,Mutant-Control,-0.10167197685374,0.931952301645534,0.0771087860080485,0.313971723531583,1,-1.82298656961698,0.0557722029049843,34.0001712148255,FALSE
B1AZP2,Dlgap4,228836,Mutant-Control,0.0585392771306239,1.04141080265282,0.0370144826826524,0.20396075624939,1,2.17088024171916,0.0269656870082643,34.0000629322001,FALSE
B2B9E1,Triqk,208820,Mutant-Control,0.0598963637762164,1.04239087783988,0.36082813097187,0.676858833849766,1,0.92628197657923,0.0646632076308064,34.0000195331375,FALSE
B2RPU2,Plekhd1,217682,Mutant-Control,-0.178472613071246,0.883638012298815,7.6010409119841e-07,8.03552016411356e-05,0.00650877133293199,-6.04184892898895,0.0295394034456786,33.9992509128208,FALSE
B2RQC6,Cad,69719,Mutant-Control,0.0139863781643967,1.00974176363362,0.376744695098605,0.690862362753121,1,0.895635700074934,0.0156161463452457,34.0004978130503,FALSE
B2RQR8,Ece2,107522,Mutant-Control,-0.179046150235099,0.883286795651836,0.0012443047390524,0.0231127580922033,1,-3.52170440142694,0.0508407662387996,34.0000268160974,FALSE
B2RR83,Ythdc2,240255,Mutant-Control,-0.0277327292335059,0.980960717955393,0.161055210991543,0.462325099470527,1,-1.43276849443137,0.0193560434510478,34.0002700019384,FALSE
B2RRE7,Otud4,73945,Mutant-Control,-0.00708790493886813,0.995099087530106,0.817359415573577,0.937833133532968,1,-0.232739079921768,0.0304542964647392,34.0000098045986,FALSE
B2RS91,Rrn3,106298,Mutant-Control,-0.0928757988044149,0.937651815154016,0.599434558044413,0.840720018682997,1,-0.533695051118214,0.174024095988559,20.0000016720188,FALSE
B2RSH2,Gnai1,14677,Mutant-Control,-0.00628060072038927,0.995656081544248,0.922873843206199,0.976907793824056,1,-0.0975355251941782,0.0643929553656021,34.00001970755,FALSE
B2RUJ5,Apba1,319924,Mutant-Control,-0.0412964267329725,0.971781298134992,0.433599006987342,0.73785935946594,1,-0.792439794781002,0.0521130147740563,34.0000200341562,FALSE
B2RUR8,Otud7b,229603,Mutant-Control,-0.00839251464845692,0.994199639558004,0.832074783339866,0.944216322520444,1,-0.213677490670092,0.0392765500106634,34.0000396564365,FALSE
B2RVL6,Zcchc24,71918,Mutant-Control,0.0455126857373669,1.03204987027177,0.225050111058916,0.546208955424188,1,1.23567288187644,0.0368323092663919,33.9999048622645,FALSE
B2RWJ3,Tmem240,381582,Mutant-Control,-0.0742236870055706,0.949853098617506,0.591027842420407,0.83532803846424,1,-0.546114365836103,0.135912350322325,20.0000026008199,FALSE
B2RWS6,Ep300,328572,Mutant-Control,-0.179999523209169,0.88270328801188,0.135612171851057,0.427883365637272,1,-1.72326017971425,0.104452899990422,5.99999879702993,FALSE
B2RX12,Abcc3,76408,Mutant-Control,0.0603676581680386,1.04273145794397,0.445181792510106,0.745490864968055,1,0.778857689188995,0.0775079440133639,20.0000165625264,FALSE
B2RX14,Tut4,230594,Mutant-Control,-0.074954050183293,0.949372357965205,0.249402878354927,0.571574929718068,1,-1.17185208906673,0.0639620399900359,33.999929664523,FALSE
B2RXA1,Plcxd2,433022,Mutant-Control,0.0370611622463501,1.02602164202665,0.340758337962981,0.65881620540776,1,0.966217239219952,0.0383569664688144,34.0000672269356,FALSE
B2RXC1,Trappc11,320714,Mutant-Control,-0.0167650394715428,0.988446619011089,0.406092564379054,0.715078993383042,1,-0.841237892306135,0.0199290113116325,33.9999714394307,FALSE
B2RXR6,Ankrd44,329154,Mutant-Control,0.0543824598484397,1.0384145187488,0.472102830680644,0.764446374730534,1,0.727164452775623,0.0747870163906654,34.0000123688848,FALSE
B2RXS4,Plxnb2,140570,Mutant-Control,0.0493366377330355,1.03478901049604,0.0230105689111956,0.155193975556942,1,2.38099673308223,0.0207210018592376,34.0000562271374,FALSE
B2RXV4,Flvcr1,226844,Mutant-Control,-0.00432008813685147,0.997010022002515,0.956954714424114,0.98680192914423,1,-0.056268742229639,0.0767759854880123,6.00000063003595,FALSE
B2RY04,Dock5,68813,Mutant-Control,-0.0327711465770717,0.977540820537762,0.455381517469467,0.75264144794461,1,-0.755111224549356,0.0433990987177144,34.0000338576129,FALSE
B2RY56,Rbm25,67039,Mutant-Control,-0.0106063516533919,0.992675195359502,0.813597052404111,0.937592961970435,1,-0.237626375236983,0.044634572415685,33.9998416762275,FALSE
B5TVM2,Ildr2,100039795,Mutant-Control,-0.0254337076848401,0.982525184220402,0.608490617610116,0.843260261951032,1,-0.51701829414218,0.0491930517217749,34.0000148450682,FALSE
B7ZMP1,Xpnpep3,321003,Mutant-Control,-0.0589624719545148,0.959954231484147,0.613555257570794,0.846989145668017,1,-0.513023365182222,0.114931357821435,20.0000031778547,FALSE
B9EHT4,Clip3,76686,Mutant-Control,0.0405800548290713,1.02852727667626,0.254073409859018,0.57480333120813,1,1.160140737731,0.0349785620910423,34.0000528919529,FALSE
B9EJ80,Pdzd8,107368,Mutant-Control,0.0482176832827399,1.03398673917393,0.113568769069534,0.389307193571825,1,1.62420260930229,0.0296869879450894,34.000013629771,FALSE
B9EJ86,Osbpl8,237542,Mutant-Control,0.0486211415272475,1.03427594014873,0.160480691655124,0.461759463253638,1,1.43479510694081,0.0338871670889058,34.0000507294186,FALSE
B9EJA2,Cttnbp2,30785,Mutant-Control,-0.0444562405994775,0.969655216255965,0.0359989701301413,0.201404278776466,1,-2.18346349448086,0.0203604231130264,34.0007676228777,FALSE
B9EJI9,Tmem229a,319832,Mutant-Control,0.000903318847087498,1.00062632897414,0.985065699758895,0.997038196636225,1,0.0188566347695018,0.0479045629365692,34.0000280292043,FALSE
B9EKI3,Tmf1,232286,Mutant-Control,-0.175355903235869,0.885549033118969,0.0181213494092395,0.133081573748986,1,-2.48301779550192,0.0706220887959535,34.0000026178005,FALSE
B9EKR1,Ptprz1,19283,Mutant-Control,-0.0161722117719636,0.988852871843055,0.391899946747794,0.70278118257127,1,-0.867221876818601,0.0186482977473899,34.0001980949589,FALSE
C0HK79,Arxes1,76219,Mutant-Control,0.105327453667494,1.07573852698154,0.0617108782090059,0.276665052410323,1,1.93212927159872,0.0545136680116345,34.000038630987,FALSE
C0HKD9,Mfap1b,100034361,Mutant-Control,0.0750151368294816,1.05337208793019,0.52077984555913,0.797467420873181,1,0.648872621716552,0.115608417305439,34.0000026063963,FALSE
C0HKG6,Rnaset2b,68195,Mutant-Control,0.0188827408851955,1.01317454818899,0.726746891386005,0.899779262665767,1,0.352354999467021,0.0535901034858535,34.0000225092207,FALSE
C8YR32,Loxhd1,240411,Mutant-Control,-0.154263428715618,0.898591033515903,0.00983340832055534,0.0923283722027581,1,-2.73517097553565,0.0563999216485571,34.0000156079801,FALSE
D3YUB6,Btbd8,100503185,Mutant-Control,-0.100377580748369,0.93278883099834,0.0385302763197107,0.208951713822472,1,-2.2150104981092,0.0453169774292513,19.999977226061,FALSE
D3YV10,Ccdc13,100502861,Mutant-Control,0.134886233076436,1.09800622465205,0.289072514520057,0.611192084403765,1,1.16277443013429,0.116003783348468,6.0000011212272,FALSE
D3YVE8,Slc35g2,245020,Mutant-Control,-0.102657804417552,0.931315694176348,0.0010588471652572,0.0203293907535816,1,-3.58010311708085,0.0286745384309649,34.0000813497515,FALSE
